邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,46,17.057000000000002,0.370804347826087,0.938,0.171
Notochord,35,16.790000000000003,0.4797142857142858,0.975,0.213
Neural crest,40,13.889000000000001,0.347225,0.876,0.206
Cavity_1_33_Target,2,0.478,0.239,0.285,0.193
