邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,30,14.619999999999997,0.48733333333333323,0.819,0.15
Branchial arch,18,12.977,0.7209444444444445,1.509,0.217
Neural crest,13,8.261999999999999,0.6355384615384614,1.47,0.17
Brain,6,1.553,0.2588333333333333,0.484,0.144
Cavity_1_9_Target,0,0.0,0.0,0.0,0.0
