邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,COL1A1_integrin_a11b1_complex,Cavity,COL1A1,integrin,0.598,0.0
AGM,发送,2,NPPA_NPR1,Cavity,NPPA,NPR1,0.474,0.0
AGM,发送,3,WNT5A_SFRP1,Cavity,WNT5A,SFRP1,0.409,0.005
AGM,发送,4,TGM2_ADGRG1,Cavity,TGM2,ADGRG1,0.165,0.006
AGM,发送,5,TNC_integrin_a8b1_complex,Cavity,TNC,integrin,0.16,0.0
AGM,接收,1,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,Cavity,byALDH1A2,atRetinoicAcid,0.54,0.0
Brain,发送,1,COL1A1_integrin_a1b1_complex,Cavity,COL1A1,integrin,0.66,0.001
Brain,发送,2,COL1A1_integrin_a11b1_complex,Cavity,COL1A1,integrin,0.61,0.003
Brain,发送,3,WNT5A_ROR2,Cavity,WNT5A,ROR2,0.394,0.014
Brain,发送,4,VEGFB_FLT1,Cavity,VEGFB,FLT1,0.38,0.027
Brain,发送,5,VEGFB_FLT1_complex,Cavity,VEGFB,FLT1,0.38,0.015
Brain,发送,6,TGM2_ADGRG1,Cavity,TGM2,ADGRG1,0.319,0.003
Brain,发送,7,BMP4_BMPR1B_BMPR2,Cavity,BMP4,BMPR1B,0.318,0.039
Brain,接收,1,TENM3_ADGRL1,Cavity,ADGRL1,TENM3,0.584,0.016
Branchial arch,发送,1,COL1A1_integrin_a11b1_complex,Cavity,COL1A1,integrin,0.636,0.0
Branchial arch,发送,2,COL1A1_integrin_a1b1_complex,Cavity,COL1A1,integrin,0.604,0.0
Branchial arch,发送,3,EFNB3_EPHA4,Cavity,EFNB3,EPHA4,0.413,0.002
Branchial arch,发送,4,BMP4_BMPR1A_BMPR2,Cavity,BMP4,BMPR1A,0.392,0.009
Branchial arch,发送,5,EFNB2_EPHA4,Cavity,EFNB2,EPHA4,0.384,0.001
Branchial arch,发送,6,EFNB1_EPHA4,Cavity,EFNB1,EPHA4,0.368,0.002
Branchial arch,发送,7,WNT5A_FRZB,Cavity,WNT5A,FRZB,0.368,0.0
