邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Connective tissue,188,66.43700000000008,0.3533882978723409,1.847,0.098
Heart,121,47.765999999999984,0.3947603305785123,1.959,0.118
Sclerotome,91,38.679999999999986,0.4250549450549449,1.803,0.126
Dermomyotome,82,32.31099999999999,0.39403658536585356,1.658,0.128
AGM_1_117_Target,73,29.385,0.4025342465753425,1.154,0.105
Mesenchyme,90,28.696999999999996,0.3188555555555555,1.344,0.123
Liver,63,25.972,0.41225396825396826,1.71,0.084
AGM,69,22.455000000000002,0.3254347826086957,1.151,0.093
Cavity,2,0.786,0.393,0.614,0.172
