邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Sclerotome,125,47.583000000000006,0.38066400000000006,0.846,0.123
Heart,74,31.41299999999999,0.4244999999999999,2.328,0.094
Connective tissue,82,28.77599999999999,0.35092682926829255,1.22,0.092
Dermomyotome,66,25.244999999999997,0.38249999999999995,1.189,0.175
AGM,69,22.455000000000002,0.3254347826086957,1.151,0.093
AGM_1_117_Target,55,22.083000000000002,0.4015090909090909,1.21,0.101
Liver,56,19.684000000000005,0.3515000000000001,1.359,0.121
Mesenchyme,29,9.942000000000002,0.34282758620689663,0.828,0.108
Cavity,2,0.969,0.4845,0.485,0.484
