邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,MDK_PTPRZ1,Neural crest,MDK,PTPRZ1,1.27,0.0
Brain,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.221,0.0
Brain,发送,3,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.157,0.0
Brain,发送,4,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,0.962,0.0
Brain,发送,5,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,0.933,0.0
Brain,发送,6,DLK1_NOTCH2,Neural crest,DLK1,NOTCH2,0.858,0.0
Brain,发送,7,DLK1_NOTCH3,Neural crest,DLK1,NOTCH3,0.846,0.0
Brain,发送,8,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.791,0.0
Brain,发送,9,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.736,0.0
Brain,发送,10,COL2A1_integrin_a11b1_complex,Neural crest,COL2A1,integrin,0.731,0.0
Brain,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.19,0.0
Brain,接收,2,CDH2_CDH2,Neural crest,CDH2,CDH2,0.67,0.0
Brain,接收,3,LRRC4B_PTPRF,Neural crest,PTPRF,LRRC4B,0.641,0.038
Brain,接收,4,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.523,0.0
Brain,接收,5,EFNB1_EPHA4,Neural crest,EPHA4,EFNB1,0.469,0.001
Brain,接收,6,EFNB1_EPHB4,Neural crest,EPHB4,EFNB1,0.459,0.0
Brain,接收,7,EFNB1_EPHB2,Neural crest,EPHB2,EFNB1,0.45,0.0
Brain,接收,8,DAG1_NRXN3,Neural crest,NRXN3,DAG1,0.449,0.012
Brain,接收,9,WNT7B_SFRP2,Neural crest,SFRP2,WNT7B,0.448,0.0
Brain,接收,10,WNT7B_FZD3_LRP5,Neural crest,FZD3,WNT7B,0.435,0.0
Branchial arch,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.508,0.0
Branchial arch,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.38,0.0
Branchial arch,发送,3,FTL_SCARA5,Neural crest,FTL,SCARA5,1.197,0.002
Branchial arch,发送,4,DLK1_NOTCH3,Neural crest,DLK1,NOTCH3,1.091,0.0
Branchial arch,发送,5,LRFN4_PTPRF,Neural crest,LRFN4,PTPRF,0.941,0.006
Branchial arch,发送,6,DLK1_NOTCH2,Neural crest,DLK1,NOTCH2,0.919,0.021
Branchial arch,发送,7,FN1_integrin_aVb1_complex,Neural crest,FN1,integrin,0.878,0.005
Branchial arch,发送,8,FN1_integrin_aVb5_complex,Neural crest,FN1,integrin,0.839,0.002
Branchial arch,发送,9,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.833,0.0
Branchial arch,发送,10,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.779,0.0
Branchial arch,接收,1,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.63,0.0
Branchial arch,接收,2,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.59,0.0
Branchial arch,接收,3,DLK1_NOTCH2,Neural crest,NOTCH2,DLK1,1.332,0.0
Branchial arch,接收,4,DLK1_NOTCH1,Neural crest,NOTCH1,DLK1,1.307,0.0
