邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,35,16.466000000000005,0.47045714285714296,0.933,0.14
Neural crest,10,6.037000000000001,0.6037000000000001,1.125,0.232
Brain,9,3.1189999999999998,0.3465555555555555,0.573,0.129
Cavity_1_8_Target,3,1.2,0.39999999999999997,0.569,0.205
Cavity,1,0.273,0.273,0.273,0.273
