cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,329,110.4,242.0,7.3,17.56
Brain,target,86,117.4,244.3,0.0,0.0
Cavity,single_cluster,285,116.4,238.8,5.6,13.53
Neural crest,single_cluster,5,110.6,240.6,7.7,11.78
Notochord,single_cluster,27,108.0,237.7,11.4,3.5
