邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度,细胞接收平均强度,细胞发送平均强度
Notochord,155,128,283,56.932999999999964,54.73199999999999,111.66499999999996,0.3673096774193546,0.42759374999999994,0.39457597173144865,0.26313461538461536,0.273716346153846
Brain_1_13_Target,132,182,314,44.72299999999999,64.369,109.09199999999998,0.338810606060606,0.35367582417582416,0.34742675159235664,0.30946634615384616,0.21501442307692303
Brain,134,134,268,44.531,44.531,89.062,0.332320895522388,0.332320895522388,0.332320895522388,0.21409134615384615,0.21409134615384615
Neural crest,119,114,233,35.782000000000004,42.94800000000001,78.73000000000002,0.30068907563025216,0.3767368421052632,0.33789699570815457,0.20648076923076927,0.17202884615384617
Cavity,7,7,14,2.268,2.8320000000000003,5.1,0.32399999999999995,0.40457142857142864,0.36428571428571427,0.013615384615384616,0.010903846153846153
