邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,NPPA_NPR1,Cavity,NPPA,NPR1,0.58,0.0
AGM,发送,2,WNT2_SFRP1,Cavity,WNT2,SFRP1,0.453,0.002
AGM,发送,3,PDGFA_PDGFRA,Cavity,PDGFA,PDGFRA,0.364,0.007
AGM,发送,4,VEGFA_NRP2,Cavity,VEGFA,NRP2,0.32,0.004
AGM,发送,5,TNC_integrin_a9b1_complex,Cavity,TNC,integrin,0.29,0.033
AGM,发送,6,CDH3_CDH3,Cavity,CDH3,CDH3,0.287,0.016
AGM,发送,7,WNT2_FZD4_LRP6,Cavity,WNT2,FZD4,0.212,0.001
AGM,发送,8,WNT2_FZD4_LRP5,Cavity,WNT2,FZD4,0.21,0.001
AGM,发送,9,TNC_integrin_a8b1_complex,Cavity,TNC,integrin,0.206,0.0
AGM,接收,1,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,Cavity,byALDH1A2,atRetinoicAcid,0.564,0.0
AGM,接收,2,EFNA5_EPHB2,Cavity,EPHB2,EFNA5,0.401,0.031
AGM,接收,3,CDH3_CDH3,Cavity,CDH3,CDH3,0.287,0.016
Brain,发送,1,COL3A1_ADGRG1,Cavity,COL3A1,ADGRG1,0.933,0.025
Brain,发送,2,COL1A1_integrin_a1b1_complex,Cavity,COL1A1,integrin,0.578,0.047
Brain,发送,3,TENM4_ADGRL2,Cavity,TENM4,ADGRL2,0.56,0.003
Brain,发送,4,FLRT3_ADGRL2,Cavity,FLRT3,ADGRL2,0.549,0.034
Brain,发送,5,CDH2_CDH2,Cavity,CDH2,CDH2,0.521,0.007
Brain,发送,6,TGM2_ADGRG1,Cavity,TGM2,ADGRG1,0.493,0.0
Brain,发送,7,PTN_PTPRZ1,Cavity,PTN,PTPRZ1,0.473,0.0
Brain,发送,8,WNT2_SFRP1,Cavity,WNT2,SFRP1,0.46,0.024
Brain,发送,9,JAM3_JAM3,Cavity,JAM3,JAM3,0.423,0.017
Brain,发送,10,EFNB3_EPHB2,Cavity,EFNB3,EPHB2,0.379,0.014
Brain,接收,1,EFNA5_EPHA3,Cavity,EPHA3,EFNA5,0.533,0.001
Brain,接收,2,EFNA5_EPHB2,Cavity,EPHB2,EFNA5,0.522,0.0
