cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,181,92.6,212.5,7.8,8.61
Branchial arch,single_cluster,12,109.8,207.1,13.0,5.69
Cavity,single_cluster,56,100.1,209.1,4.5,13.94
Neural crest,single_cluster,280,97.2,205.9,0.4,14.29
Neural crest,target,41,96.8,206.0,0.0,0.0
Sclerotome,single_cluster,1,108.0,210.0,11.9,0.0
