邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,118,54.09999999999999,0.4584745762711863,2.282,0.115
Notochord,115,43.24300000000003,0.376026086956522,1.273,0.092
AGM,110,42.272000000000006,0.3842909090909091,1.445,0.119
Neural crest,74,36.42900000000001,0.4922837837837839,1.892,0.132
Brain,91,34.95900000000002,0.38416483516483535,1.214,0.096
Liver,74,25.598000000000006,0.345918918918919,1.483,0.071
Branchial arch,46,24.323999999999995,0.5287826086956521,1.9,0.167
Branchial arch_1_66_Target,32,17.217000000000002,0.5380312500000001,1.934,0.15
Cavity,3,1.4300000000000002,0.47666666666666674,0.744,0.23
