邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.94,0.0
AGM,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.754,0.0
AGM,发送,3,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.105,0.0
AGM,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.051,0.0
AGM,发送,5,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.955,0.0
AGM,发送,6,FN1_integrin_a8b1_complex,Neural crest,FN1,integrin,0.949,0.0
AGM,发送,7,COL2A1_integrin_a11b1_complex,Neural crest,COL2A1,integrin,0.901,0.0
AGM,发送,8,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.882,0.0
AGM,发送,9,COL18A1_integrin_a1b1_complex,Neural crest,COL18A1,integrin,0.856,0.028
AGM,发送,10,TENM3_ADGRL2,Neural crest,TENM3,ADGRL2,0.853,0.0
AGM,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.112,0.024
AGM,接收,2,COL3A1_integrin_a1b1_complex,Neural crest,integrin,COL3A1,1.013,0.037
AGM,接收,3,FN1_integrin_aVb5_complex,Neural crest,integrin,FN1,1.004,0.002
AGM,接收,4,FN1_integrin_aVb1_complex,Neural crest,integrin,FN1,1.004,0.002
AGM,接收,5,COL3A1_integrin_a11b1_complex,Neural crest,integrin,COL3A1,0.983,0.033
AGM,接收,6,FN1_integrin_a4b1_complex,Neural crest,integrin,FN1,0.927,0.001
AGM,接收,7,FN1_integrin_a11b1_complex,Neural crest,integrin,FN1,0.914,0.001
AGM,接收,8,FN1_integrin_a8b1_complex,Neural crest,integrin,FN1,0.868,0.003
AGM,接收,9,FN1_integrin_a5b1_complex,Neural crest,integrin,FN1,0.86,0.002
AGM,接收,10,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.859,0.0
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.762,0.0
Brain,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.669,0.0
Brain,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.313,0.0
Brain,发送,4,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.087,0.0
Brain,发送,5,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,0.97,0.0
Brain,发送,6,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.937,0.0
Brain,发送,7,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.89,0.0
Brain,发送,8,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.852,0.0
Brain,发送,9,COL18A1_integrin_a1b1_complex,Neural crest,COL18A1,integrin,0.839,0.002
Brain,发送,10,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.831,0.0
Brain,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.149,0.0
Brain,接收,2,CADM1_CADM1,Neural crest,CADM1,CADM1,0.768,0.003
Brain,接收,3,LRFN4_PTPRF,Neural crest,PTPRF,LRFN4,0.765,0.036
Brain,接收,4,LRRC4B_PTPRF,Neural crest,PTPRF,LRRC4B,0.71,0.005
Brain,接收,5,Cholesterol_byDHCR24_RORA,Neural crest,byDHCR24,Cholesterol,0.708,0.001
Brain,接收,6,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.706,0.04
Brain,接收,7,AGRN_PTPRS,Neural crest,PTPRS,AGRN,0.669,0.037
Brain,接收,8,CDH2_CDH2,Neural crest,CDH2,CDH2,0.663,0.0
Brain,接收,9,NCAM1_AGRN,Neural crest,AGRN,NCAM1,0.565,0.017
Brain,接收,10,EFNA4_EPHA7,Neural crest,EPHA7,EFNA4,0.565,0.0
Branchial arch,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,2.113,0.0
Branchial arch,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.927,0.0
Branchial arch,发送,3,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.108,0.0
Branchial arch,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.089,0.0
Branchial arch,发送,5,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.088,0.0
Branchial arch,发送,6,LRRC4C_PTPRF,Neural crest,LRRC4C,PTPRF,0.956,0.0
Branchial arch,发送,7,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.951,0.0
Branchial arch,发送,8,LRFN4_PTPRF,Neural crest,LRFN4,PTPRF,0.947,0.0
Branchial arch,发送,9,COL2A1_integrin_a11b1_complex,Neural crest,COL2A1,integrin,0.94,0.0
Branchial arch,发送,10,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.939,0.0
Branchial arch,接收,1,IGF2_IGF2R,Neural crest,IGF2R,IGF2,1.964,0.0
Branchial arch,接收,2,IGF2_IGF1R,Neural crest,IGF1R,IGF2,1.888,0.0
Branchial arch,接收,3,PPIA_BSG,Neural crest,BSG,PPIA,1.156,0.0
Branchial arch,接收,4,FN1_integrin_aVb5_complex,Neural crest,integrin,FN1,1.057,0.0
Branchial arch,接收,5,FN1_integrin_aVb1_complex,Neural crest,integrin,FN1,1.057,0.0
Branchial arch,接收,6,COL18A1_integrin_a1b1_complex,Neural crest,integrin,COL18A1,0.984,0.0
Branchial arch,接收,7,FN1_integrin_a4b1_complex,Neural crest,integrin,FN1,0.98,0.0
Branchial arch,接收,8,FN1_integrin_a11b1_complex,Neural crest,integrin,FN1,0.967,0.0
Branchial arch,接收,9,COL18A1_integrin_a11b1_complex,Neural crest,integrin,COL18A1,0.953,0.0
Branchial arch,接收,10,FN1_integrin_a8b1_complex,Neural crest,integrin,FN1,0.921,0.0
Cavity,发送,1,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.135,0.0
Cavity,发送,2,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.985,0.0
Cavity,发送,3,COL18A1_integrin_a1b1_complex,Neural crest,COL18A1,integrin,0.886,0.016
Cavity,发送,4,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.879,0.002
Cavity,发送,5,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.799,0.002
Cavity,发送,6,COL1A2_integrin_a1b1_complex,Neural crest,COL1A2,integrin,0.742,0.001
Cavity,发送,7,COL1A1_integrin_a1b1_complex,Neural crest,COL1A1,integrin,0.596,0.002
Cavity,发送,8,COL4A2_integrin_a1b1_complex,Neural crest,COL4A2,integrin,0.525,0.02
Cavity,发送,9,COL5A1_integrin_a1b1_complex,Neural crest,COL5A1,integrin,0.466,0.006
Cavity,发送,10,COL26A1_integrin_a1b1_complex,Neural crest,COL26A1,integrin,0.442,0.05
Cavity,接收,1,EFNA1_EPHA7,Neural crest,EPHA7,EFNA1,0.563,0.002
Cavity,接收,2,Cholesterol_byDHCR7_RORA,Neural crest,byDHCR7,Cholesterol,0.364,0.026
Dermomyotome,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,2.142,0.032
Dermomyotome,发送,2,CADM1_CADM1,Neural crest,CADM1,CADM1,1.382,0.04
Dermomyotome,发送,3,APP_FPR2,Neural crest,APP,FPR2,1.217,0.005
