邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,110,55.81300000000002,0.5073909090909092,1.997,0.121
Heart,87,45.411000000000016,0.5219655172413795,2.627,0.121
Branchial arch,76,41.05400000000001,0.5401842105263159,2.111,0.1
Branchial arch_1_107_Target,80,40.91599999999998,0.5114499999999997,1.87,0.131
Neural crest,47,24.245,0.5158510638297873,1.235,0.115
AGM,19,10.864,0.5717894736842105,1.25,0.197
Sclerotome,11,7.62,0.6927272727272727,1.568,0.441
Cavity,3,0.909,0.303,0.442,0.232
