邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Heart,87,145,232,45.411000000000016,66.57699999999997,111.98799999999999,0.5219655172413795,0.4591517241379308,0.48270689655172405
Notochord,110,96,206,55.81300000000002,43.447999999999986,99.261,0.5073909090909092,0.45258333333333317,0.48184951456310676
Branchial arch,76,76,152,41.05400000000001,41.05400000000001,82.10800000000002,0.5401842105263159,0.5401842105263159,0.5401842105263159
Branchial arch_1_107_Target,80,70,150,40.91599999999998,34.98,75.89599999999999,0.5114499999999997,0.49971428571428567,0.5059733333333333
Neural crest,47,76,123,24.245,25.009999999999998,49.254999999999995,0.5158510638297873,0.329078947368421,0.40044715447154466
Sclerotome,11,51,62,7.62,35.766999999999996,43.38699999999999,0.6927272727272727,0.701313725490196,0.6997903225806451
AGM,19,25,44,10.864,14.967,25.831000000000003,0.5717894736842105,0.59868,0.5870681818181819
Cavity,3,2,5,0.909,0.769,1.678,0.303,0.3845,0.3356
