邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,145,66.57699999999997,0.4591517241379308,2.308,0.109
Notochord,96,43.447999999999986,0.45258333333333317,1.209,0.149
Branchial arch,76,41.05400000000001,0.5401842105263159,2.111,0.1
Sclerotome,51,35.766999999999996,0.701313725490196,1.695,0.43
Branchial arch_1_107_Target,70,34.98,0.49971428571428567,2.067,0.097
Neural crest,76,25.009999999999998,0.329078947368421,1.062,0.109
AGM,25,14.967,0.59868,1.282,0.219
Cavity,2,0.769,0.3845,0.512,0.257
