邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,FN1_integrin_aVb5_complex,Branchial arch,FN1,integrin,1.25,0.02
AGM,发送,2,FN1_integrin_aVb3_complex,Branchial arch,FN1,integrin,1.163,0.004
AGM,发送,3,APP_FPR2,Branchial arch,APP,FPR2,0.914,0.043
AGM,发送,4,SEMA3A_NRP1,Branchial arch,SEMA3A,NRP1,0.764,0.016
AGM,发送,5,VEGFB_NRP1,Branchial arch,VEGFB,NRP1,0.72,0.027
AGM,发送,6,VEGFA_NRP1,Branchial arch,VEGFA,NRP1,0.704,0.02
AGM,发送,7,LAMC1_integrin_aVb3_complex,Branchial arch,LAMC1,integrin,0.699,0.007
AGM,发送,8,MMP2_integrin_aVb3_complex,Branchial arch,MMP2,integrin,0.656,0.004
AGM,发送,9,IGF1_integrin_aVb3_complex,Branchial arch,IGF1,integrin,0.47,0.006
AGM,发送,10,GDF11_TGFR_AVR2A,Branchial arch,GDF11,TGFR,0.44,0.045
AGM,接收,1,COL3A1_ADGRG1,Branchial arch,ADGRG1,COL3A1,1.282,0.027
AGM,接收,2,COL3A1_integrin_a1b1_complex,Branchial arch,integrin,COL3A1,1.239,0.046
AGM,接收,3,COL3A1_integrin_a11b1_complex,Branchial arch,integrin,COL3A1,1.23,0.025
AGM,接收,4,LRFN4_PTPRF,Branchial arch,PTPRF,LRFN4,1.159,0.037
AGM,接收,5,WNT5A_FZD3_LRP6,Branchial arch,FZD3,WNT5A,0.678,0.037
AGM,接收,6,WNT5A_FZD2_LRP6,Branchial arch,FZD2,WNT5A,0.678,0.037
AGM,接收,7,WNT5A_FZD7_LRP6,Branchial arch,FZD7,WNT5A,0.678,0.037
AGM,接收,8,WNT5A_FRZB,Branchial arch,FRZB,WNT5A,0.655,0.042
AGM,接收,9,WNT5A_ROR1,Branchial arch,ROR1,WNT5A,0.585,0.05
AGM,接收,10,WNT5A_FZD6_LRP6,Branchial arch,FZD6,WNT5A,0.583,0.035
Branchial arch,发送,1,IGF2_IGF2R,Branchial arch,IGF2,IGF2R,2.111,0.026
Branchial arch,发送,2,IGF2_IGF1R,Branchial arch,IGF2,IGF1R,2.002,0.0
Branchial arch,发送,3,MDK_PTPRZ1,Branchial arch,MDK,PTPRZ1,1.227,0.0
Branchial arch,发送,4,FGF10_FGFR2,Branchial arch,FGF10,FGFR2,1.179,0.014
Branchial arch,发送,5,FN1_integrin_aVb5_complex,Branchial arch,FN1,integrin,1.067,0.015
Branchial arch,发送,6,DLK1_NOTCH3,Branchial arch,DLK1,NOTCH3,1.021,0.011
Branchial arch,发送,7,LRFN4_PTPRF,Branchial arch,LRFN4,PTPRF,0.981,0.0
Branchial arch,发送,8,FN1_integrin_a3b1_complex,Branchial arch,FN1,integrin,0.975,0.023
