邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,26,12.269000000000002,0.47188461538461546,2.226,0.105
Neural crest,29,9.789999999999997,0.3375862068965516,0.679,0.113
Sclerotome,29,7.807000000000001,0.2692068965517242,0.624,0.105
Dermomyotome,14,3.5770000000000004,0.2555,0.606,0.098
AGM,14,3.182,0.22728571428571429,0.606,0.149
Connective tissue,9,2.394,0.266,0.622,0.126
Mesenchyme,5,1.5870000000000002,0.3174,0.616,0.175
Cavity_1_90_Target,1,0.287,0.287,0.287,0.287
