邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度,细胞接收平均强度,细胞发送平均强度,平均发送通道数,平均接收通道数,总平均通道数
Neural crest,111,65,176,50.87499999999998,27.753000000000007,78.62799999999999,0.45833333333333315,0.4269692307692309,0.4467499999999999,1.4606842105263163,2.6776315789473673,5.842105263157895,3.4210526315789473,9.263157894736842
Sclerotome,108,80,188,44.40400000000002,30.94299999999999,75.34700000000001,0.4111481481481483,0.3867874999999999,0.4007819148936171,1.6285789473684205,2.337052631578948,5.684210526315789,4.2105263157894735,9.894736842105264
Brain,51,65,116,22.651000000000003,18.287,40.938,0.4441372549019609,0.28133846153846154,0.3529137931034483,0.9624736842105263,1.1921578947368423,2.6842105263157894,3.4210526315789473,6.105263157894737
Dermomyotome,34,42,76,15.782999999999998,21.427,37.209999999999994,0.46420588235294113,0.5101666666666667,0.48960526315789465,1.1277368421052631,0.8306842105263157,1.7894736842105263,2.210526315789474,4.0
AGM,36,39,75,13.359999999999998,19.690999999999995,33.050999999999995,0.37111111111111106,0.5048974358974357,0.4406799999999999,1.0363684210526314,0.703157894736842,1.894736842105263,2.0526315789473686,3.9473684210526314
Mesenchyme,23,23,46,11.258999999999999,11.258999999999999,22.517999999999997,0.48952173913043473,0.48952173913043473,0.48952173913043473,0.592578947368421,0.592578947368421,1.2105263157894737,1.2105263157894737,2.4210526315789473
Mesenchyme_1_23_Target,10,18,28,3.3709999999999996,5.907,9.277999999999999,0.33709999999999996,0.32816666666666666,0.3313571428571428,0.3108947368421053,0.17742105263157892,0.5263157894736842,0.9473684210526315,1.4736842105263157
