邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Sclerotome,80,30.94299999999999,0.3867874999999999,1.006,0.105
Neural crest,65,27.753000000000007,0.4269692307692309,1.171,0.117
Dermomyotome,42,21.427,0.5101666666666667,1.678,0.12
AGM,39,19.690999999999995,0.5048974358974357,1.691,0.122
Brain,65,18.287,0.28133846153846154,0.739,0.093
Mesenchyme,23,11.258999999999999,0.48952173913043473,1.238,0.191
Mesenchyme_1_23_Target,18,5.907,0.32816666666666666,1.27,0.152
