邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Branchial arch,96,43.535999999999994,0.45349999999999996,1.684,0.084
Neural crest,108,37.78299999999999,0.3498425925925925,1.138,0.104
Sclerotome,47,37.083000000000006,0.7890000000000001,1.848,0.427
Neural crest_1_15_Target,69,28.87399999999999,0.4184637681159419,0.957,0.126
Brain,81,26.705000000000002,0.3296913580246914,1.163,0.095
Cavity,0,0.0,0.0,0.0,0.0
