邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,126,56.04299999999999,0.44478571428571423,1.406,0.139
Branchial arch,100,50.260000000000005,0.5026,1.684,0.088
Neural crest,118,46.04000000000001,0.39016949152542385,1.191,0.109
Brain,118,42.29599999999998,0.3584406779661015,1.315,0.096
Sclerotome,46,37.449,0.8141086956521739,1.849,0.432
Brain_1_12_Target,63,26.179,0.41553968253968254,1.091,0.091
Cavity,2,0.644,0.322,0.371,0.273
