邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Notochord,70,126,196,32.81800000000001,56.04299999999999,88.861,0.4688285714285716,0.44478571428571423,0.45337244897959184
Brain,118,118,236,42.29599999999998,42.29599999999998,84.59199999999996,0.3584406779661015,0.3584406779661015,0.3584406779661015
Branchial arch,77,100,177,31.948000000000008,50.260000000000005,82.20800000000001,0.414909090909091,0.5026,0.46445197740113003
Neural crest,116,118,234,34.65999999999999,46.04000000000001,80.7,0.29879310344827575,0.39016949152542385,0.34487179487179487
Sclerotome,19,46,65,12.277000000000001,37.449,49.726,0.6461578947368422,0.8141086956521739,0.7650153846153847
Brain_1_12_Target,40,63,103,14.568000000000001,26.179,40.747,0.3642,0.41553968253968254,0.3956019417475728
Cavity,1,2,3,0.375,0.644,1.0190000000000001,0.375,0.322,0.33966666666666673
