邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,118,42.29599999999998,0.3584406779661015,1.315,0.096
Neural crest,116,34.65999999999999,0.29879310344827575,1.168,0.093
Notochord,70,32.81800000000001,0.4688285714285716,1.298,0.119
Branchial arch,77,31.948000000000008,0.414909090909091,1.294,0.103
Brain_1_12_Target,40,14.568000000000001,0.3642,0.74,0.091
Sclerotome,19,12.277000000000001,0.6461578947368422,1.443,0.433
Cavity,1,0.375,0.375,0.375,0.375
