cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
AGM,single_cluster,28,101.5,157.1,12.9,6.8
Cavity,single_cluster,153,100.9,169.1,9.1,13.2
Cavity,target,11,92.4,166.2,0.0,0.0
Connective tissue,single_cluster,191,93.2,162.9,3.4,9.11
Dermomyotome,single_cluster,68,104.1,152.3,18.2,8.36
Heart,single_cluster,26,107.5,177.5,19.0,3.23
Mesenchyme,single_cluster,62,99.9,154.7,13.8,17.6
