邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,127,47.326,0.3726456692913386,1.182,0.099
Brain_1_6_Target,107,38.686,0.36155140186915885,1.215,0.092
Neural crest,116,31.408999999999992,0.2707672413793103,1.152,0.094
Brain,80,27.732000000000006,0.34665000000000007,0.737,0.111
Branchial arch,63,22.936999999999998,0.36407936507936506,1.299,0.109
Sclerotome,22,12.856999999999998,0.5844090909090908,1.319,0.425
Cavity,1,0.258,0.258,0.258,0.258
