邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.737,0.003
Brain,发送,2,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.688,0.05
Brain,发送,3,JAM3_JAM3,Brain,JAM3,JAM3,0.586,0.013
Brain,发送,4,WNT5A_SFRP2,Brain,WNT5A,SFRP2,0.569,0.0
Brain,发送,5,WNT7B_SFRP2,Brain,WNT7B,SFRP2,0.568,0.0
Brain,发送,6,WNT7B_SFRP1,Brain,WNT7B,SFRP1,0.565,0.0
Brain,发送,7,WNT5A_SFRP1,Brain,WNT5A,SFRP1,0.565,0.0
Brain,发送,8,WNT5B_SFRP2,Brain,WNT5B,SFRP2,0.546,0.0
Brain,发送,9,PTN_PTPRZ1,Brain,PTN,PTPRZ1,0.545,0.0
Brain,发送,10,WNT5B_SFRP1,Brain,WNT5B,SFRP1,0.543,0.0
Brain,发送,11,EFNB3_EPHA4,Brain,EFNB3,EPHA4,0.541,0.0
Brain,发送,12,AGRN_PTPRS,Brain,AGRN,PTPRS,0.527,0.001
Brain,发送,13,TENM3_ADGRL3,Brain,TENM3,ADGRL3,0.52,0.001
Brain,发送,14,EFNA5_EPHA4,Brain,EFNA5,EPHA4,0.514,0.0
Brain,发送,15,DLL1_NOTCH1,Brain,DLL1,NOTCH1,0.513,0.0
Brain,发送,16,TENM2_ADGRL2,Brain,TENM2,ADGRL2,0.49,0.0
Brain,发送,17,EFNB3_EPHB2,Brain,EFNB3,EPHB2,0.489,0.002
Brain,发送,18,WNT3A_SFRP2,Brain,WNT3A,SFRP2,0.488,0.0
Brain,发送,19,WNT3A_SFRP1,Brain,WNT3A,SFRP1,0.485,0.0
Brain,发送,20,NTN1_DCC,Brain,NTN1,DCC,0.478,0.0
Brain,发送,21,JAG1_NOTCH1,Brain,JAG1,NOTCH1,0.469,0.0
Brain,发送,22,JAM2_JAM3,Brain,JAM2,JAM3,0.46,0.0
Brain,发送,23,EFNB1_EPHA4,Brain,EFNB1,EPHA4,0.451,0.0
Brain,发送,24,NRXN1_DAG1,Brain,NRXN1,DAG1,0.447,0.007
Brain,发送,25,DLL3_NOTCH1,Brain,DLL3,NOTCH1,0.44,0.0
Brain,发送,26,EFNB2_EPHA4,Brain,EFNB2,EPHA4,0.433,0.0
Brain,发送,27,TENM4_ADGRL3,Brain,TENM4,ADGRL3,0.423,0.047
Brain,发送,28,EFNA2_EPHA4,Brain,EFNA2,EPHA4,0.4,0.0
Brain,发送,29,EFNA2_EPHA7,Brain,EFNA2,EPHA7,0.394,0.0
Brain,发送,30,NCAM1_AGRN,Brain,NCAM1,AGRN,0.39,0.0
Brain,发送,31,EFNB3_EPHB1,Brain,EFNB3,EPHB1,0.389,0.0
Brain,发送,32,EFNB3_EPHB4,Brain,EFNB3,EPHB4,0.389,0.002
