cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
AGM,single_cluster,88,112.9,157.7,6.6,13.37
Cavity,single_cluster,85,108.4,157.5,5.1,26.01
Connective tissue,single_cluster,146,91.4,161.1,19.5,9.05
Dermomyotome,single_cluster,234,119.9,154.8,11.3,19.19
Mesenchyme,target,14,108.9,152.4,0.0,0.0
Sclerotome,single_cluster,73,136.0,162.4,28.9,5.26
