邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Sclerotome,130,69,199,45.795999999999985,29.547,75.34299999999999,0.352276923076923,0.4282173913043478,0.37860804020100497
Connective tissue,68,111,179,26.940999999999992,45.377,72.318,0.3961911764705881,0.4088018018018018,0.40401117318435753
Dermomyotome,63,40,103,21.240000000000006,16.752,37.992000000000004,0.33714285714285724,0.41879999999999995,0.3688543689320389
AGM,72,42,114,19.362999999999996,16.391,35.75399999999999,0.2689305555555555,0.3902619047619047,0.3136315789473683
Mesenchyme,23,23,46,8.331999999999999,8.331999999999999,16.663999999999998,0.36226086956521736,0.36226086956521736,0.36226086956521736
Mesenchyme_1_106_Target,27,10,37,11.029,4.632000000000001,15.661000000000001,0.4084814814814815,0.46320000000000006,0.4232702702702703
