邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain_1_13_Target,182,64.369,0.35367582417582416,1.175,0.097
Notochord,128,54.73199999999999,0.42759374999999994,1.147,0.136
Brain,134,44.531,0.332320895522388,1.158,0.119
Neural crest,114,42.94800000000001,0.3767368421052632,1.374,0.109
Cavity,7,2.8320000000000003,0.40457142857142864,0.652,0.196
