邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Sclerotome,169,169,338,70.49100000000001,70.49100000000001,140.98200000000003,0.41710650887573975,0.41710650887573975,0.41710650887573975
Neural crest,160,151,311,70.83399999999997,63.62600000000004,134.46,0.44271249999999984,0.4213642384105963,0.432347266881029
Sclerotome_1_96_Target,115,105,220,49.61999999999999,45.28799999999998,94.90799999999997,0.43147826086956514,0.43131428571428554,0.4313999999999999
Dermomyotome,75,124,199,37.32000000000001,53.251999999999974,90.57199999999997,0.4976000000000001,0.4294516129032256,0.4551356783919597
AGM,94,114,208,43.31099999999999,38.909,82.22,0.4607553191489361,0.3413070175438596,0.39528846153846153
Mesenchyme,57,96,153,25.975999999999992,35.879,61.85499999999999,0.4557192982456139,0.3737395833333333,0.4042810457516339
Brain,19,19,38,17.269999999999996,20.096999999999998,37.36699999999999,0.9089473684210524,1.057736842105263,0.9833421052631577
Liver,28,46,74,11.873999999999997,18.387999999999998,30.261999999999993,0.4240714285714285,0.39973913043478254,0.40894594594594585
Cavity,21,3,24,8.724000000000002,0.726,9.450000000000003,0.41542857142857154,0.242,0.3937500000000001
