邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,160,70.83399999999997,0.44271249999999984,1.75,0.121
Sclerotome,169,70.49100000000001,0.41710650887573975,1.14,0.125
Sclerotome_1_96_Target,115,49.61999999999999,0.43147826086956514,1.196,0.152
AGM,94,43.31099999999999,0.4607553191489361,1.053,0.136
Dermomyotome,75,37.32000000000001,0.4976000000000001,1.161,0.153
Mesenchyme,57,25.975999999999992,0.4557192982456139,1.104,0.145
Brain,19,17.269999999999996,0.9089473684210524,1.56,0.451
Liver,28,11.873999999999997,0.4240714285714285,1.066,0.142
Cavity,21,8.724000000000002,0.41542857142857154,1.003,0.134
