邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Sclerotome,169,70.49100000000001,0.41710650887573975,1.14,0.125
Neural crest,151,63.62600000000004,0.4213642384105963,1.809,0.118
Dermomyotome,124,53.251999999999974,0.4294516129032256,1.845,0.093
Sclerotome_1_96_Target,105,45.28799999999998,0.43131428571428554,1.109,0.102
AGM,114,38.909,0.3413070175438596,1.162,0.116
Mesenchyme,96,35.879,0.3737395833333333,1.605,0.106
Brain,19,20.096999999999998,1.057736842105263,1.467,0.437
Liver,46,18.387999999999998,0.39973913043478254,1.363,0.128
Cavity,3,0.726,0.242,0.424,0.107
