邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,92,46.239999999999995,0.5026086956521738,2.095,0.112
Notochord,59,30.947999999999993,0.5245423728813559,1.038,0.156
Branchial arch,54,27.276,0.5051111111111111,1.844,0.149
Sclerotome,33,26.555,0.8046969696969697,1.687,0.454
Neural crest_1_93_Target,35,20.423000000000005,0.5835142857142859,1.533,0.357
Brain,24,10.063999999999998,0.4193333333333333,0.657,0.186
Neural crest,21,8.116,0.3864761904761905,0.989,0.153
AGM,9,3.933,0.437,1.249,0.184
Cavity,5,1.421,0.2842,0.34,0.218
