邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Heart,190,190,380,78.459,78.459,156.918,0.4129421052631579,0.4129421052631579,0.4129421052631579
Branchial arch,215,156,371,87.18999999999996,69.368,156.55799999999994,0.40553488372093005,0.44466666666666665,0.4219892183288408
Heart_1_75_Target,145,106,251,64.65500000000002,56.94699999999998,121.602,0.44589655172413806,0.5372358490566036,0.4844701195219124
AGM,172,119,291,66.96099999999997,48.607000000000006,115.56799999999998,0.3893081395348835,0.40846218487394964,0.39714089347079035
Liver,159,99,258,63.613,43.27399999999999,106.88699999999999,0.4000817610062893,0.43711111111111095,0.41429069767441856
Neural crest,96,141,237,42.565999999999995,56.645000000000024,99.21100000000001,0.44339583333333327,0.40173758865248244,0.4186118143459916
Connective tissue,127,85,212,52.988000000000014,43.92100000000001,96.90900000000002,0.41722834645669304,0.5167176470588236,0.45711792452830197
Cavity,39,12,51,18.095000000000002,4.808,22.903000000000002,0.463974358974359,0.40066666666666667,0.44907843137254905
