邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,190,78.459,0.4129421052631579,2.762,0.102
Branchial arch,156,69.368,0.44466666666666665,2.641,0.086
Heart_1_75_Target,106,56.94699999999998,0.5372358490566036,2.718,0.115
Neural crest,141,56.645000000000024,0.40173758865248244,2.627,0.103
AGM,119,48.607000000000006,0.40846218487394964,2.36,0.091
Connective tissue,85,43.92100000000001,0.5167176470588236,2.569,0.091
Liver,99,43.27399999999999,0.43711111111111095,2.493,0.116
Cavity,12,4.808,0.40066666666666667,0.719,0.196
