邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Branchial arch,215,87.18999999999996,0.40553488372093005,2.357,0.119
Heart,190,78.459,0.4129421052631579,2.762,0.102
AGM,172,66.96099999999997,0.3893081395348835,2.009,0.117
Heart_1_75_Target,145,64.65500000000002,0.44589655172413806,2.809,0.156
Liver,159,63.613,0.4000817610062893,1.997,0.098
Connective tissue,127,52.988000000000014,0.41722834645669304,2.323,0.147
Neural crest,96,42.565999999999995,0.44339583333333327,2.029,0.083
Cavity,39,18.095000000000002,0.463974358974359,1.856,0.158
