邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Connective tissue,230,76.81400000000006,0.33397391304347857,1.946,0.09
Connective tissue_1_120_Target,100,46.559999999999995,0.46559999999999996,1.806,0.105
Dermomyotome,110,43.81399999999999,0.39830909090909083,1.859,0.098
AGM,107,37.64800000000001,0.35185046728971975,1.735,0.132
Mesenchyme,60,27.737000000000005,0.46228333333333343,2.043,0.145
Cavity,8,2.88,0.36,0.72,0.088
