邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Connective tissue,230,76.81400000000006,0.33397391304347857,1.946,0.09
AGM,172,59.20299999999998,0.3442034883720929,1.819,0.091
Connective tissue_1_120_Target,128,54.379000000000005,0.42483593750000004,1.895,0.126
Mesenchyme,87,48.12700000000003,0.5531839080459774,1.722,0.134
Dermomyotome,118,46.00599999999999,0.38988135593220336,1.808,0.126
Cavity,28,14.674999999999999,0.5241071428571428,1.723,0.111
