邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Connective tissue,201,74.53799999999997,0.37083582089552225,2.079,0.102
Connective tissue_1_112_Target,135,56.32099999999999,0.4171925925925925,1.827,0.114
AGM,121,51.92499999999998,0.42913223140495854,1.943,0.119
Dermomyotome,111,46.28400000000001,0.4169729729729731,1.896,0.151
Mesenchyme,94,40.63800000000003,0.4323191489361705,1.558,0.138
Cavity,3,2.036,0.6786666666666666,1.183,0.123
