邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.988,0.0
AGM,发送,2,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.75,0.0
AGM,发送,3,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.075,0.0
AGM,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.056,0.0
AGM,发送,5,FN1_integrin_a8b1_complex,Neural crest,FN1,integrin,0.883,0.0
AGM,发送,6,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.842,0.0
AGM,发送,7,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.833,0.006
AGM,发送,8,COL18A1_integrin_a1b1_complex,Neural crest,COL18A1,integrin,0.827,0.036
AGM,发送,9,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.823,0.0
AGM,发送,10,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.82,0.0
AGM,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.131,0.011
AGM,接收,2,FN1_integrin_aVb5_complex,Neural crest,integrin,FN1,0.97,0.004
AGM,接收,3,FN1_integrin_aVb1_complex,Neural crest,integrin,FN1,0.97,0.032
AGM,接收,4,COL3A1_integrin_a11b1_complex,Neural crest,integrin,COL3A1,0.906,0.039
AGM,接收,5,FN1_integrin_a4b1_complex,Neural crest,integrin,FN1,0.902,0.001
AGM,接收,6,FN1_integrin_a11b1_complex,Neural crest,integrin,FN1,0.896,0.001
AGM,接收,7,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.782,0.0
AGM,接收,8,PDGFC_PDGFRA,Neural crest,PDGFRA,PDGFC,0.757,0.0
AGM,接收,9,TENM3_ADGRL2,Neural crest,ADGRL2,TENM3,0.748,0.043
AGM,接收,10,Cholesterol_byDHCR24_RORA,Neural crest,byDHCR24,Cholesterol,0.705,0.028
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.791,0.0
Brain,发送,2,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.341,0.0
Brain,发送,3,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,1.059,0.0
Brain,发送,4,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,1.044,0.0
Brain,发送,5,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,1.024,0.0
Brain,发送,6,2arachidonoylglycerol_byDAGLB_CNR1,Neural crest,2arachidonoylglycerol,byDAGLB,0.99,0.0
Brain,发送,7,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.869,0.0
Brain,发送,8,CADM1_CADM1,Neural crest,CADM1,CADM1,0.839,0.0
Brain,发送,9,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.826,0.0
Brain,发送,10,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.821,0.0
Brain,接收,1,PPIA_BSG,Neural crest,BSG,PPIA,1.133,0.001
Brain,接收,2,CADM1_CADM1,Neural crest,CADM1,CADM1,0.839,0.0
Brain,接收,3,CADM1_NECTIN3,Neural crest,NECTIN3,CADM1,0.783,0.0
Brain,接收,4,EFNA5_EPHA7,Neural crest,EPHA7,EFNA5,0.756,0.0
Brain,接收,5,CDH2_CDH2,Neural crest,CDH2,CDH2,0.668,0.001
Brain,接收,6,NCAM1_AGRN,Neural crest,AGRN,NCAM1,0.642,0.0
Brain,接收,7,NTN1_UNC5C,Neural crest,UNC5C,NTN1,0.582,0.003
Brain,接收,8,EFNA4_EPHA7,Neural crest,EPHA7,EFNA4,0.579,0.0
Brain,接收,9,NCAM1_FGFR1,Neural crest,FGFR1,NCAM1,0.577,0.0
