cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,723,121.9,230.9,12.0,25.49
Cavity,single_cluster,337,122.6,232.4,11.5,17.39
Cavity,target,74,113.4,239.5,0.0,0.0
Neural crest,single_cluster,70,106.5,231.1,10.9,7.58
Notochord,single_cluster,147,114.8,225.3,14.2,12.86
