邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,27,13.503,0.5001111111111111,2.195,0.19
Connective tissue,12,4.845,0.40375,0.596,0.171
Dermomyotome,12,4.497999999999999,0.3748333333333333,0.784,0.16
Mesenchyme,3,1.181,0.39366666666666666,0.714,0.17
AGM,4,1.1460000000000001,0.28650000000000003,0.461,0.186
Cavity_1_125_Target,1,0.286,0.286,0.286,0.286
