邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,SLIT2_ROBO1,Cavity,SLIT2,ROBO1,0.461,0.006
AGM,发送,2,SLIT2_ROBO2,Cavity,SLIT2,ROBO2,0.304,0.035
AGM,发送,3,TNC_integrin_a4b1_complex,Cavity,TNC,integrin,0.195,0.024
AGM,发送,4,TNC_integrin_a8b1_complex,Cavity,TNC,integrin,0.186,0.039
AGM,接收,1,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,Cavity,byALDH1A2,atRetinoicAcid,0.329,0.0
Cavity_1_125_Target,发送,1,TGM2_ADGRG1,Cavity,TGM2,ADGRG1,0.286,0.001
Cavity_1_125_Target,接收,1,BMP2_BMR1A_ACR2A,Cavity,BMR1A,BMP2,0.216,0.019
Connective tissue,发送,1,NPPA_NPR1,Cavity,NPPA,NPR1,0.596,0.0
Connective tissue,发送,2,PDGFC_PDGFRA,Cavity,PDGFC,PDGFRA,0.55,0.001
Connective tissue,发送,3,WNT2_SFRP1,Cavity,WNT2,SFRP1,0.539,0.0
Connective tissue,发送,4,PDGFA_PDGFRA,Cavity,PDGFA,PDGFRA,0.527,0.001
Connective tissue,发送,5,WNT5A_SFRP1,Cavity,WNT5A,SFRP1,0.51,0.0
Connective tissue,发送,6,EFNA5_EPHA3,Cavity,EFNA5,EPHA3,0.481,0.0
Connective tissue,发送,7,TNC_integrin_a9b1_complex,Cavity,TNC,integrin,0.352,0.0
Connective tissue,发送,8,BMP4_BMPR1A_BMPR2,Cavity,BMP4,BMPR1A,0.326,0.034
Connective tissue,发送,9,WNT5A_ROR1,Cavity,WNT5A,ROR1,0.297,0.019
Connective tissue,发送,10,SEMA3E_PLXND1,Cavity,SEMA3E,PLXND1,0.283,0.028
Connective tissue,接收,1,DLK1_NOTCH2,Cavity,NOTCH2,DLK1,1.368,0.0
Connective tissue,接收,2,APP_FPR2,Cavity,FPR2,APP,0.596,0.012
Connective tissue,接收,3,APP_TNFRSF21,Cavity,TNFRSF21,APP,0.533,0.0
Connective tissue,接收,4,WNT2_SFRP2,Cavity,SFRP2,WNT2,0.368,0.0
Connective tissue,接收,5,WNT2_FZD7_LRP6,Cavity,FZD7,WNT2,0.365,0.0
Connective tissue,接收,6,WNT2_FZD2_LRP6,Cavity,FZD2,WNT2,0.365,0.0
Connective tissue,接收,7,WNT2_FZD3_LRP6,Cavity,FZD3,WNT2,0.365,0.0
Dermomyotome,发送,1,CADM1_CADM1,Cavity,CADM1,CADM1,0.784,0.0
Dermomyotome,发送,2,NECTIN2_NECTIN3,Cavity,NECTIN2,NECTIN3,0.554,0.001
Dermomyotome,发送,3,LAMC1_integrin_a6b1_complex,Cavity,LAMC1,integrin,0.545,0.0
Dermomyotome,发送,4,TENM4_ADGRL2,Cavity,TENM4,ADGRL2,0.537,0.0
Dermomyotome,发送,5,TENM3_ADGRL2,Cavity,TENM3,ADGRL2,0.513,0.018
Dermomyotome,发送,6,TNC_integrin_a9b1_complex,Cavity,TNC,integrin,0.41,0.0
Dermomyotome,发送,7,BMP4_BMPR1B_BMPR2,Cavity,BMP4,BMPR1B,0.218,0.024
Dermomyotome,发送,8,BMP4_BMR1B_AVR2B,Cavity,BMP4,BMR1B,0.218,0.024
Dermomyotome,发送,9,BMP4_BMR1B_AVR2A,Cavity,BMP4,BMR1B,0.218,0.018
Dermomyotome,发送,10,TNC_integrin_a4b1_complex,Cavity,TNC,integrin,0.172,0.009
Dermomyotome,接收,1,CADM1_NECTIN3,Cavity,NECTIN3,CADM1,0.784,0.0
Dermomyotome,接收,2,CADM1_CADM1,Cavity,CADM1,CADM1,0.784,0.0
Dermomyotome,接收,3,EFNA5_EPHB2,Cavity,EPHB2,EFNA5,0.397,0.001
Dermomyotome,接收,4,EFNA5_EPHA7,Cavity,EPHA7,EFNA5,0.381,0.01
Dermomyotome,接收,5,WNT16_SFRP2,Cavity,SFRP2,WNT16,0.234,0.0
Dermomyotome,接收,6,WNT16_FZD7_LRP6,Cavity,FZD7,WNT16,0.231,0.0
Dermomyotome,接收,7,WNT16_FZD2_LRP6,Cavity,FZD2,WNT16,0.231,0.0
Dermomyotome,接收,8,WNT16_FZD3_LRP6,Cavity,FZD3,WNT16,0.231,0.0
Dermomyotome,接收,9,Cholesterol_byDHCR7_RORA,Cavity,byDHCR7,Cholesterol,0.222,0.025
Dermomyotome,接收,10,MSTN_TGFR_AVR2A,Cavity,TGFR,MSTN,0.217,0.0
Heart,发送,1,IGF2_IGF2R,Cavity,IGF2,IGF2R,2.195,0.0
Heart,发送,2,FN1_integrin_aVb1_complex,Cavity,FN1,integrin,1.045,0.001
Heart,发送,3,COL1A1_integrin_a1b1_complex,Cavity,COL1A1,integrin,0.825,0.0
Heart,发送,4,COL1A2_integrin_a1b1_complex,Cavity,COL1A2,integrin,0.752,0.043
Heart,发送,5,LAMC1_integrin_a6b1_complex,Cavity,LAMC1,integrin,0.732,0.0
Heart,发送,6,NPPA_NPR1,Cavity,NPPA,NPR1,0.704,0.0
Heart,发送,7,COL4A1_ADGRG6,Cavity,COL4A1,ADGRG6,0.541,0.003
Heart,发送,8,SEMA3E_PLXND1,Cavity,SEMA3E,PLXND1,0.491,0.0
