cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
AGM,single_cluster,1,124.0,195.0,20.9,0.0
Brain,single_cluster,152,115.3,215.9,3.5,16.23
Branchial arch,single_cluster,121,119.1,200.0,14.2,7.74
Cavity,single_cluster,58,112.6,213.9,1.1,13.44
Neural crest,single_cluster,300,111.1,213.6,2.3,14.33
Neural crest,target,46,113.3,213.0,0.0,0.0
Notochord,single_cluster,165,121.7,213.5,8.3,11.27
Sclerotome,single_cluster,1,108.0,210.0,6.1,0.0
