cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
AGM,single_cluster,260,116.6,161.4,4.0,13.66
AGM,target,47,113.1,159.5,0.0,0.0
Cavity,single_cluster,130,108.6,162.7,5.5,14.82
Connective tissue,single_cluster,267,96.5,161.6,16.7,12.64
Dermomyotome,single_cluster,209,113.1,153.6,5.9,16.77
Heart,single_cluster,51,117.3,174.1,15.2,4.78
Liver,single_cluster,68,123.5,169.1,14.1,5.48
Mesenchyme,single_cluster,92,116.6,149.5,10.6,12.88
Sclerotome,single_cluster,41,133.5,161.1,20.5,3.92
