邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度,细胞接收平均强度,细胞发送平均强度,平均发送通道数,平均接收通道数,总平均通道数
Notochord,21,23,44,10.548999999999998,12.09,22.638999999999996,0.5023333333333332,0.5256521739130434,0.5145227272727272,0.07196428571428572,0.06279166666666665,0.125,0.13690476190476192,0.2619047619047619
Neural crest,29,16,45,10.593000000000002,9.661999999999999,20.255000000000003,0.36527586206896556,0.6038749999999999,0.4501111111111112,0.05751190476190476,0.06305357142857144,0.17261904761904762,0.09523809523809523,0.26785714285714285
Brain,10,5,15,4.502,1.7890000000000001,6.291,0.4502,0.3578,0.41940000000000005,0.010648809523809524,0.026797619047619046,0.05952380952380952,0.02976190476190476,0.08928571428571429
Cavity_1_12_Target,0,3,3,0.0,0.645,0.645,0.0,0.215,0.215,0.0038392857142857144,0.0,0.0,0.017857142857142856,0.017857142857142856
