邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.158,0.007
Brain,发送,2,CDH2_CDH2,Brain,CDH2,CDH2,0.813,0.0
Brain,发送,3,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.809,0.001
Brain,发送,4,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.793,0.002
Brain,发送,5,WNT5A_SFRP2,Brain,WNT5A,SFRP2,0.779,0.0
Brain,发送,6,LRRC4B_PTPRF,Brain,LRRC4B,PTPRF,0.767,0.002
Brain,发送,7,EFNB3_EPHA4,Brain,EFNB3,EPHA4,0.76,0.0
Brain,发送,8,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.739,0.0
Brain,发送,9,CADM1_CADM1,Brain,CADM1,CADM1,0.738,0.004
Brain,发送,10,WNT5B_SFRP2,Brain,WNT5B,SFRP2,0.736,0.0
Brain,接收,1,PPIA_BSG,Brain,BSG,PPIA,1.158,0.007
Brain,接收,2,CDH2_CDH2,Brain,CDH2,CDH2,0.813,0.0
Brain,接收,3,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.809,0.001
Brain,接收,4,LRFN4_PTPRF,Brain,PTPRF,LRFN4,0.793,0.002
Brain,接收,5,WNT5A_SFRP2,Brain,SFRP2,WNT5A,0.779,0.0
Brain,接收,6,LRRC4B_PTPRF,Brain,PTPRF,LRRC4B,0.767,0.002
Brain,接收,7,EFNB3_EPHA4,Brain,EPHA4,EFNB3,0.76,0.0
Brain,接收,8,CADM1_NECTIN3,Brain,NECTIN3,CADM1,0.739,0.0
Brain,接收,9,CADM1_CADM1,Brain,CADM1,CADM1,0.738,0.004
Brain,接收,10,WNT5B_SFRP2,Brain,SFRP2,WNT5B,0.736,0.0
Brain_1_22_Target,发送,1,CDH2_CDH2,Brain,CDH2,CDH2,0.933,0.0
Brain_1_22_Target,发送,2,WNT5A_SFRP1,Brain,WNT5A,SFRP1,0.802,0.012
Brain_1_22_Target,发送,3,WNT5B_SFRP1,Brain,WNT5B,SFRP1,0.758,0.003
Brain_1_22_Target,发送,4,WNT3A_SFRP1,Brain,WNT3A,SFRP1,0.746,0.0
Brain_1_22_Target,发送,5,WNT7B_SFRP1,Brain,WNT7B,SFRP1,0.735,0.0
Brain_1_22_Target,发送,6,WNT7A_SFRP1,Brain,WNT7A,SFRP1,0.721,0.002
Brain_1_22_Target,发送,7,DLL1_NOTCH1,Brain,DLL1,NOTCH1,0.66,0.0
Brain_1_22_Target,发送,8,EFNB3_EPHB1,Brain,EFNB3,EPHB1,0.615,0.0
Brain_1_22_Target,发送,9,TENM2_ADGRL2,Brain,TENM2,ADGRL2,0.595,0.006
Brain_1_22_Target,发送,10,PTN_PTPRZ1,Brain,PTN,PTPRZ1,0.578,0.0
Brain_1_22_Target,接收,1,PPIA_BSG,Brain,BSG,PPIA,1.235,0.007
Brain_1_22_Target,接收,2,WNT5A_SFRP2,Brain,SFRP2,WNT5A,0.958,0.0
Brain_1_22_Target,接收,3,CDH2_CDH2,Brain,CDH2,CDH2,0.933,0.0
Brain_1_22_Target,接收,4,WNT5A_SFRP1,Brain,SFRP1,WNT5A,0.891,0.0
Brain_1_22_Target,接收,5,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.866,0.001
Brain_1_22_Target,接收,6,LRFN4_PTPRF,Brain,PTPRF,LRFN4,0.799,0.037
Brain_1_22_Target,接收,7,NTN1_DCC,Brain,DCC,NTN1,0.793,0.0
Brain_1_22_Target,接收,8,LRRC4B_PTPRF,Brain,PTPRF,LRRC4B,0.777,0.006
Brain_1_22_Target,接收,9,LRFN5_PTPRF,Brain,PTPRF,LRFN5,0.764,0.004
Brain_1_22_Target,接收,10,WNT5B_SFRP2,Brain,SFRP2,WNT5B,0.757,0.0
Branchial arch,发送,1,GJC1_GJC1,Brain,GJC1,GJC1,1.419,0.003
Branchial arch,发送,2,DAG1_NRXN3,Brain,DAG1,NRXN3,1.156,0.02
Branchial arch,发送,3,DLL1_NOTCH3,Brain,DLL1,NOTCH3,1.033,0.014
Branchial arch,发送,4,NLGN1_NRXN3,Brain,NLGN1,NRXN3,1.008,0.019
Branchial arch,发送,5,CLSTN1_NRXN3,Brain,CLSTN1,NRXN3,1.0,0.019
Branchial arch,发送,6,DLK1_NOTCH3,Brain,DLK1,NOTCH3,0.996,0.026
Branchial arch,发送,7,FN1_integrin_aVb5_complex,Brain,FN1,integrin,0.98,0.021
Branchial arch,发送,8,Glutamate_byGLS_and_SLC1A3_GRIK3,Brain,Glutamate,byGLS,0.911,0.016
Branchial arch,发送,9,DLL3_NOTCH3,Brain,DLL3,NOTCH3,0.89,0.018
Branchial arch,发送,10,JAG1_NOTCH3,Brain,JAG1,NOTCH3,0.878,0.021
Branchial arch,接收,1,GJC1_GJC1,Brain,GJC1,GJC1,1.419,0.003
Branchial arch,接收,2,TENM3_ADGRL2,Brain,ADGRL2,TENM3,1.214,0.036
Branchial arch,接收,3,TENM3_ADGRL3,Brain,ADGRL3,TENM3,1.189,0.017
Branchial arch,接收,4,BMPR1B_BMPR2_BMPR1A,Brain,BMPR2,BMPR1B,1.157,0.0
Branchial arch,接收,5,FGF9_FGFR3,Brain,FGFR3,FGF9,1.097,0.002
Branchial arch,接收,6,WNT5B_SFRP2,Brain,SFRP2,WNT5B,1.06,0.024
Branchial arch,接收,7,TENM3_ADGRL1,Brain,ADGRL1,TENM3,1.029,0.042
Branchial arch,接收,8,CADM3_NECTIN3,Brain,NECTIN3,CADM3,1.013,0.004
Branchial arch,接收,9,CADM3_CADM1,Brain,CADM1,CADM3,1.013,0.004
Branchial arch,接收,10,NRXN3_ADGRL1,Brain,ADGRL1,NRXN3,0.912,0.021
Cavity,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.139,0.045
Cavity,发送,2,TENM2_ADGRL2,Brain,TENM2,ADGRL2,0.517,0.001
Cavity,发送,3,EFNA5_EPHB2,Brain,EFNA5,EPHB2,0.505,0.027
Cavity,发送,4,TENM2_ADGRL3,Brain,TENM2,ADGRL3,0.411,0.004
Cavity,发送,5,EFNB1_EPHB2,Brain,EFNB1,EPHB2,0.405,0.022
Cavity,发送,6,DLL1_NOTCH2,Brain,DLL1,NOTCH2,0.393,0.044
Cavity,发送,7,DLL1_NOTCH3,Brain,DLL1,NOTCH3,0.384,0.0
Cavity,发送,8,TENM2_ADGRL1,Brain,TENM2,ADGRL1,0.374,0.0
Cavity,发送,9,NLGN1_NRXN3,Brain,NLGN1,NRXN3,0.321,0.003
Cavity,发送,10,CLSTN1_NRXN3,Brain,CLSTN1,NRXN3,0.313,0.0
Cavity,接收,1,WNT5A_SFRP2,Brain,SFRP2,WNT5A,0.807,0.0
Cavity,接收,2,WNT5B_SFRP2,Brain,SFRP2,WNT5B,0.745,0.0
Cavity,接收,3,WNT5A_SFRP1,Brain,SFRP1,WNT5A,0.74,0.0
Cavity,接收,4,EFNB3_EPHA4,Brain,EPHA4,EFNB3,0.692,0.0
Cavity,接收,5,WNT5B_SFRP1,Brain,SFRP1,WNT5B,0.678,0.0
Cavity,接收,6,DLK1_NOTCH1,Brain,NOTCH1,DLK1,0.668,0.0
Cavity,接收,7,NTN1_DCC,Brain,DCC,NTN1,0.63,0.0
Cavity,接收,8,SHH_PTCH_GAS1_transmembrane_receptor,Brain,PTCH,SHH,0.613,0.0
Cavity,接收,9,EFNA5_EPHA4,Brain,EPHA4,EFNA5,0.577,0.0
Cavity,接收,10,NTN1_UNC5C,Brain,UNC5C,NTN1,0.567,0.049
Neural crest,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.165,0.007
Neural crest,发送,2,CADM1_CADM1,Brain,CADM1,CADM1,0.725,0.0
Neural crest,发送,3,FN1_integrin_aVb5_complex,Brain,FN1,integrin,0.701,0.003
Neural crest,发送,4,FN1_integrin_a4b1_complex,Brain,FN1,integrin,0.666,0.0
