邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,15,9.98,0.6653333333333333,0.925,0.317
Heart,12,9.41,0.7841666666666667,1.935,0.254
Branchial arch,8,7.696999999999999,0.9621249999999999,1.705,0.401
AGM,6,5.675000000000001,0.9458333333333334,1.794,0.262
Neural crest,6,3.831,0.6385,0.858,0.475
Brain,0,0.0,0.0,0.0,0.0
