邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Heart,25,12,37,12.31,9.41,21.72,0.4924,0.7841666666666667,0.587027027027027
Notochord,17,15,32,8.254999999999999,9.98,18.235,0.4855882352941176,0.6653333333333333,0.56984375
Branchial arch,7,8,15,3.746,7.696999999999999,11.443,0.5351428571428571,0.9621249999999999,0.7628666666666667
AGM,7,6,13,3.5599999999999996,5.675000000000001,9.235,0.5085714285714286,0.9458333333333334,0.7103846153846154
Neural crest,1,6,7,0.296,3.831,4.127,0.296,0.6385,0.5895714285714285
Brain,1,0,1,0.288,0.0,0.288,0.288,0.0,0.288
