邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Heart,25,12.31,0.4924,1.759,0.232
Notochord,17,8.254999999999999,0.4855882352941176,0.886,0.17
Branchial arch,7,3.746,0.5351428571428571,1.189,0.249
AGM,7,3.5599999999999996,0.5085714285714286,0.669,0.375
Neural crest,1,0.296,0.296,0.296,0.296
Brain,1,0.288,0.288,0.288,0.288
