邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,PPIA_BSG,AGM,PPIA,BSG,1.202,0.018
AGM,发送,2,PDGFC_PDGFRA,AGM,PDGFC,PDGFRA,0.81,0.0
AGM,发送,3,CADM1_CADM1,AGM,CADM1,CADM1,0.639,0.014
AGM,发送,4,SLIT2_ROBO1,AGM,SLIT2,ROBO1,0.623,0.002
AGM,发送,5,GJC1_GJC1,AGM,GJC1,GJC1,0.608,0.002
AGM,发送,6,LRFN4_PTPRD,AGM,LRFN4,PTPRD,0.569,0.013
AGM,发送,7,EFNA5_EPHA4,AGM,EFNA5,EPHA4,0.549,0.032
AGM,发送,8,PTPRD_IL1RAPL1,AGM,PTPRD,IL1RAPL1,0.535,0.014
AGM,发送,9,EFNA5_EPHB2,AGM,EFNA5,EPHB2,0.52,0.027
AGM,发送,10,WNT5A_SFRP1,AGM,WNT5A,SFRP1,0.509,0.019
AGM,接收,1,PPIA_BSG,AGM,BSG,PPIA,1.202,0.018
AGM,接收,2,PDGFC_PDGFRA,AGM,PDGFRA,PDGFC,0.81,0.0
AGM,接收,3,CADM1_CADM1,AGM,CADM1,CADM1,0.639,0.014
AGM,接收,4,SLIT2_ROBO1,AGM,ROBO1,SLIT2,0.623,0.002
AGM,接收,5,GJC1_GJC1,AGM,GJC1,GJC1,0.608,0.002
AGM,接收,6,LRFN4_PTPRD,AGM,PTPRD,LRFN4,0.569,0.013
AGM,接收,7,EFNA5_EPHA4,AGM,EPHA4,EFNA5,0.549,0.032
AGM,接收,8,PTPRD_IL1RAPL1,AGM,IL1RAPL1,PTPRD,0.535,0.014
AGM,接收,9,EFNA5_EPHB2,AGM,EPHB2,EFNA5,0.52,0.027
AGM,接收,10,WNT5A_SFRP1,AGM,SFRP1,WNT5A,0.509,0.019
AGM_1_98_Target,发送,1,PPIA_BSG,AGM,PPIA,BSG,1.245,0.024
AGM_1_98_Target,发送,2,FN1_integrin_a8b1_complex,AGM,FN1,integrin,1.029,0.004
AGM_1_98_Target,发送,3,MPZL1_MPZL1,AGM,MPZL1,MPZL1,0.859,0.044
AGM_1_98_Target,发送,4,EFNA5_EPHA7,AGM,EFNA5,EPHA7,0.744,0.003
AGM_1_98_Target,发送,5,CADM1_NECTIN3,AGM,CADM1,NECTIN3,0.743,0.0
AGM_1_98_Target,发送,6,PDGFC_PDGFRA,AGM,PDGFC,PDGFRA,0.732,0.047
AGM_1_98_Target,发送,7,SLIT2_ROBO1,AGM,SLIT2,ROBO1,0.715,0.002
AGM_1_98_Target,发送,8,NTN1_UNC5C,AGM,NTN1,UNC5C,0.693,0.0
AGM_1_98_Target,发送,9,NECTIN2_NECTIN3,AGM,NECTIN2,NECTIN3,0.655,0.001
AGM_1_98_Target,发送,10,CADM1_CADM1,AGM,CADM1,CADM1,0.654,0.004
AGM_1_98_Target,接收,1,2arachidonoylglycerol_byDAGLB_CNR1,AGM,byDAGLB,2arachidonoylglycerol,1.032,0.0
AGM_1_98_Target,接收,2,PDGFC_PDGFRA,AGM,PDGFRA,PDGFC,0.914,0.0
AGM_1_98_Target,接收,3,MPZL1_MPZL1,AGM,MPZL1,MPZL1,0.859,0.044
AGM_1_98_Target,接收,4,TENM3_ADGRL2,AGM,ADGRL2,TENM3,0.792,0.041
AGM_1_98_Target,接收,5,WNT5A_SFRP1,AGM,SFRP1,WNT5A,0.68,0.0
AGM_1_98_Target,接收,6,CADM1_CADM1,AGM,CADM1,CADM1,0.654,0.004
AGM_1_98_Target,接收,7,FLRT3_ADGRL2,AGM,ADGRL2,FLRT3,0.638,0.002
AGM_1_98_Target,接收,8,TENM4_ADGRL2,AGM,ADGRL2,TENM4,0.632,0.019
AGM_1_98_Target,接收,9,PTPRD_IL1RAPL1,AGM,IL1RAPL1,PTPRD,0.617,0.003
AGM_1_98_Target,接收,10,SLIT2_ROBO1,AGM,ROBO1,SLIT2,0.617,0.033
Brain,发送,1,2arachidonoylglycerol_byDAGLB_CNR1,AGM,2arachidonoylglycerol,byDAGLB,1.46,0.006
Brain,发送,2,CADM1_CADM1,AGM,CADM1,CADM1,1.428,0.002
Brain,发送,3,SLIT2_ROBO2,AGM,SLIT2,ROBO2,1.325,0.015
Brain,发送,4,APP_PLXNA4,AGM,APP,PLXNA4,1.091,0.018
Brain,发送,5,APLP2_PLXNA4,AGM,APLP2,PLXNA4,1.065,0.016
Brain,发送,6,WNT5A_SFRP1,AGM,WNT5A,SFRP1,1.032,0.049
Brain,发送,7,NRG2_ERBB3,AGM,NRG2,ERBB3,0.998,0.003
Brain,发送,8,WNT5B_SFRP1,AGM,WNT5B,SFRP1,0.95,0.036
Brain,发送,9,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,AGM,atRetinoicAcid,byALDH1A2,0.944,0.007
Brain,发送,10,WNT4_SFRP1,AGM,WNT4,SFRP1,0.938,0.033
Brain,接收,1,CADM1_CADM1,AGM,CADM1,CADM1,1.428,0.002
Brain,接收,2,CADM1_NECTIN3,AGM,NECTIN3,CADM1,1.342,0.006
Brain,接收,3,SLIT2_ROBO1,AGM,ROBO1,SLIT2,1.275,0.019
Brain,接收,4,DLL3_NOTCH3,AGM,NOTCH3,DLL3,1.26,0.002
Brain,接收,5,APP_FPR2,AGM,FPR2,APP,1.243,0.021
Brain,接收,6,DLL3_NOTCH1,AGM,NOTCH1,DLL3,1.236,0.003
Brain,接收,7,DLL3_NOTCH2,AGM,NOTCH2,DLL3,1.221,0.003
Brain,接收,8,APP_TNFRSF21,AGM,TNFRSF21,APP,1.22,0.018
Brain,接收,9,APP_PLXNA4,AGM,PLXNA4,APP,1.149,0.024
Brain,接收,10,SLIT2_ROBO2,AGM,ROBO2,SLIT2,1.065,0.038
Branchial arch,发送,1,PPIA_BSG,AGM,PPIA,BSG,1.267,0.001
Branchial arch,发送,2,LRFN4_PTPRF,AGM,LRFN4,PTPRF,0.975,0.0
Branchial arch,发送,3,TENM3_ADGRL2,AGM,TENM3,ADGRL2,0.771,0.049
Branchial arch,发送,4,NTN1_UNC5C,AGM,NTN1,UNC5C,0.7,0.0
Branchial arch,发送,5,CADM1_NECTIN3,AGM,CADM1,NECTIN3,0.677,0.0
