邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Branchial arch,219,136,355,84.208,58.73000000000002,142.93800000000002,0.38451141552511414,0.4318382352941178,0.4026422535211268
Heart,148,148,296,65.09999999999998,65.09999999999998,130.19999999999996,0.43986486486486476,0.43986486486486476,0.43986486486486476
Heart_1_74_Target,119,126,245,57.996000000000016,59.343999999999994,117.34,0.48736134453781527,0.47098412698412695,0.4789387755102041
AGM,147,120,267,57.80500000000002,49.34200000000001,107.14700000000003,0.39323129251700695,0.41118333333333346,0.40129962546816494
Neural crest,94,136,230,41.761,51.783,93.54400000000001,0.4442659574468085,0.38075735294117646,0.4067130434782609
Liver,130,68,198,52.22900000000001,33.238,85.46700000000001,0.40176153846153856,0.4887941176470588,0.43165151515151523
Connective tissue,95,76,171,42.58899999999999,38.883,81.472,0.44830526315789465,0.5116184210526317,0.4764444444444444
Cavity,31,18,49,15.383999999999999,7.173000000000001,22.557,0.49625806451612897,0.3985000000000001,0.4603469387755102
