邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Connective tissue,160,57.466000000000015,0.3591625000000001,1.858,0.096
Sclerotome,106,44.301000000000016,0.4179339622641511,1.722,0.107
Dermomyotome,74,34.260999999999996,0.46298648648648644,1.738,0.121
AGM,72,28.886999999999997,0.4012083333333333,1.159,0.115
Dermomyotome_1_28_Target,54,26.425000000000004,0.4893518518518519,1.659,0.126
Mesenchyme,66,23.844000000000005,0.36127272727272736,1.404,0.119
Brain,16,16.413999999999998,1.0258749999999999,1.697,0.436
Liver,25,12.084999999999997,0.4833999999999999,0.819,0.162
