邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,COL1A1_integrin_a11b1_complex,Cavity,COL1A1,integrin,0.508,0.018
AGM,发送,2,WNT2_FZD4_LRP6,Cavity,WNT2,FZD4,0.214,0.039
AGM,发送,3,THBS1_integrin_a3b1_complex,Cavity,THBS1,integrin,0.212,0.043
AGM,接收,1,COL3A1_ADGRG1,Cavity,ADGRG1,COL3A1,0.809,0.0
AGM,接收,2,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,Cavity,byALDH1A2,atRetinoicAcid,0.498,0.0
AGM,接收,3,EFNA5_EPHA7,Cavity,EPHA7,EFNA5,0.392,0.044
AGM,接收,4,TENM4_ADGRL1,Cavity,ADGRL1,TENM4,0.336,0.034
Branchial arch,发送,1,IGF1_IGF1R_enhancerComGPC3,Cavity,IGF1,IGF1R,0.581,0.0
Branchial arch,发送,2,IGF1_IGF1R,Cavity,IGF1,IGF1R,0.581,0.0
Branchial arch,发送,3,TENM4_ADGRL2,Cavity,TENM4,ADGRL2,0.556,0.0
Branchial arch,发送,4,TENM3_ADGRL2,Cavity,TENM3,ADGRL2,0.551,0.046
Branchial arch,发送,5,FLRT3_ADGRL2,Cavity,FLRT3,ADGRL2,0.546,0.007
Branchial arch,发送,6,COL1A1_integrin_a11b1_complex,Cavity,COL1A1,integrin,0.515,0.018
Branchial arch,发送,7,NPPA_NPR1,Cavity,NPPA,NPR1,0.51,0.0
Branchial arch,发送,8,BMP4_BMPR1A_BMPR2,Cavity,BMP4,BMPR1A,0.508,0.025
Branchial arch,发送,9,NCAM1_AGRN,Cavity,NCAM1,AGRN,0.486,0.016
Branchial arch,发送,10,NLGN1_NRXN3,Cavity,NLGN1,NRXN3,0.412,0.0
Branchial arch,接收,1,FN1_integrin_aVb5_complex,Cavity,integrin,FN1,1.032,0.036
Branchial arch,接收,2,BMP4_BMPR1A_BMPR2,Cavity,BMPR1A,BMP4,0.553,0.004
Branchial arch,接收,3,PDGFC_PDGFRA,Cavity,PDGFRA,PDGFC,0.545,0.001
Branchial arch,接收,4,AGRN_PTPRS,Cavity,PTPRS,AGRN,0.533,0.032
Branchial arch,接收,5,BMP4_BMR1A_ACR2A,Cavity,BMR1A,BMP4,0.521,0.0
Branchial arch,接收,6,BMP4_BMR1A_AVR2B,Cavity,BMR1A,BMP4,0.52,0.0
Branchial arch,接收,7,SLIT2_ROBO1,Cavity,ROBO1,SLIT2,0.514,0.007
Branchial arch,接收,8,SEMA3C_NRP2,Cavity,NRP2,SEMA3C,0.441,0.0
Branchial arch,接收,9,EFNA5_EPHA7,Cavity,EPHA7,EFNA5,0.428,0.034
Branchial arch,接收,10,TGFB2_TGFBR3,Cavity,TGFBR3,TGFB2,0.418,0.0
Connective tissue,发送,1,PDGFC_PDGFRA,Cavity,PDGFC,PDGFRA,0.509,0.0
Connective tissue,发送,2,WNT2_SFRP1,Cavity,WNT2,SFRP1,0.506,0.0
Connective tissue,发送,3,WNT5A_SFRP1,Cavity,WNT5A,SFRP1,0.502,0.0
Connective tissue,发送,4,PDGFA_PDGFRA,Cavity,PDGFA,PDGFRA,0.487,0.0
Connective tissue,发送,5,EFNA5_EPHA3,Cavity,EFNA5,EPHA3,0.454,0.0
Connective tissue,发送,6,WNT5A_ROR1,Cavity,WNT5A,ROR1,0.29,0.016
Connective tissue,接收,1,DLK1_NOTCH2,Cavity,NOTCH2,DLK1,1.377,0.0
Connective tissue,接收,2,DLK1_NOTCH1,Cavity,NOTCH1,DLK1,1.371,0.0
Connective tissue,接收,3,COL3A1_ADGRG1,Cavity,ADGRG1,COL3A1,1.126,0.0
Connective tissue,接收,4,APP_FPR2,Cavity,FPR2,APP,0.602,0.002
Connective tissue,接收,5,APP_TNFRSF21,Cavity,TNFRSF21,APP,0.546,0.0
Connective tissue,接收,6,FLRT3_ADGRL2,Cavity,ADGRL2,FLRT3,0.483,0.041
Connective tissue,接收,7,WNT2_SFRP1,Cavity,SFRP1,WNT2,0.405,0.01
Connective tissue,接收,8,WNT2_SFRP2,Cavity,SFRP2,WNT2,0.332,0.0
Connective tissue,接收,9,WNT2_FZD2_LRP6,Cavity,FZD2,WNT2,0.332,0.0
Connective tissue,接收,10,WNT2_FZD3_LRP6,Cavity,FZD3,WNT2,0.332,0.0
Dermomyotome,发送,1,CADM1_CADM1,Cavity,CADM1,CADM1,0.721,0.0
Dermomyotome,发送,2,NECTIN2_NECTIN3,Cavity,NECTIN2,NECTIN3,0.533,0.0
Dermomyotome,发送,3,TENM4_ADGRL2,Cavity,TENM4,ADGRL2,0.522,0.0
Dermomyotome,发送,4,FLRT3_ADGRL2,Cavity,FLRT3,ADGRL2,0.513,0.009
Dermomyotome,发送,5,JAM3_JAM3,Cavity,JAM3,JAM3,0.366,0.011
Dermomyotome,发送,6,TNC_integrin_a9b1_complex,Cavity,TNC,integrin,0.364,0.02
Dermomyotome,发送,7,THBS1_CD36,Cavity,THBS1,CD36,0.223,0.008
Dermomyotome,发送,8,Glutamate_byGLS_and_SLC1A3_GRIK2,Cavity,Glutamate,byGLS,0.185,0.045
Dermomyotome,接收,1,DLK1_NOTCH2,Cavity,NOTCH2,DLK1,1.325,0.0
Dermomyotome,接收,2,DLK1_NOTCH1,Cavity,NOTCH1,DLK1,1.319,0.0
Dermomyotome,接收,3,CADM1_CADM1,Cavity,CADM1,CADM1,0.721,0.0
Dermomyotome,接收,4,CADM1_NECTIN3,Cavity,NECTIN3,CADM1,0.708,0.0
Dermomyotome,接收,5,NTN1_UNC5C,Cavity,UNC5C,NTN1,0.507,0.0
Dermomyotome,接收,6,NTN1_UNC5B,Cavity,UNC5B,NTN1,0.507,0.0
Dermomyotome,接收,7,JAM3_JAM3,Cavity,JAM3,JAM3,0.366,0.011
Dermomyotome,接收,8,SDC1_ADGRA2,Cavity,ADGRA2,SDC1,0.337,0.024
Dermomyotome,接收,9,MSTN_TGFR_AVR2A,Cavity,TGFR,MSTN,0.194,0.0
Dermomyotome,接收,10,Desmosterol_byDHCR7_NR1H2,Cavity,byDHCR7,Desmosterol,0.193,0.01
Heart,发送,1,IGF2_IGF2R,Cavity,IGF2,IGF2R,2.111,0.0
Heart,发送,2,COL1A1_integrin_a1b1_complex,Cavity,COL1A1,integrin,0.702,0.0
Heart,发送,3,NRG3_ERBB4,Cavity,NRG3,ERBB4,0.664,0.0
Heart,发送,4,COL1A2_integrin_a1b1_complex,Cavity,COL1A2,integrin,0.65,0.003
Heart,发送,5,LAMC1_integrin_a6b1_complex,Cavity,LAMC1,integrin,0.626,0.0
Heart,发送,6,CDH2_CDH2,Cavity,CDH2,CDH2,0.509,0.04
Heart,发送,7,NPPA_NPR1,Cavity,NPPA,NPR1,0.482,0.0
Heart,发送,8,COL19A1_integrin_a1b1_complex,Cavity,COL19A1,integrin,0.451,0.0
Heart,发送,9,COL5A2_integrin_a1b1_complex,Cavity,COL5A2,integrin,0.426,0.0
Heart,发送,10,COL5A1_integrin_a1b1_complex,Cavity,COL5A1,integrin,0.374,0.0
Heart,接收,1,IGF2_IGF2R,Cavity,IGF2R,IGF2,2.003,0.04
Heart,接收,2,IGF2_IGF1R,Cavity,IGF1R,IGF2,1.806,0.0
Heart,接收,3,FN1_integrin_aVb5_complex,Cavity,integrin,FN1,1.175,0.0
Heart,接收,4,FN1_integrin_aVb1_complex,Cavity,integrin,FN1,1.175,0.0
Heart,接收,5,APP_FPR2,Cavity,FPR2,APP,0.615,0.0
Heart,接收,6,APP_TNFRSF21,Cavity,TNFRSF21,APP,0.56,0.0
Heart,接收,7,BMP4_BMPR1A_BMPR2,Cavity,BMPR1A,BMP4,0.527,0.0
Heart,接收,8,CDH2_CDH2,Cavity,CDH2,CDH2,0.509,0.04
Heart,接收,9,BMP4_BMR1A_ACR2A,Cavity,BMR1A,BMP4,0.495,0.0
Heart,接收,10,BMP4_BMR1A_AVR2B,Cavity,BMR1A,BMP4,0.494,0.0
Liver,发送,1,EFNB3_EPHA4,Cavity,EFNB3,EPHA4,0.424,0.04
Liver,发送,2,EFNB2_EPHA4,Cavity,EFNB2,EPHA4,0.395,0.037
Liver,发送,3,EFNB1_EPHA4,Cavity,EFNB1,EPHA4,0.391,0.019
Liver,发送,4,TGM2_ADGRG1,Cavity,TGM2,ADGRG1,0.335,0.005
Liver,发送,5,WNT2_FZD5_LRP6,Cavity,WNT2,FZD5,0.204,0.05
Liver,发送,6,FLT3LG_FLT3,Cavity,FLT3LG,FLT3,0.102,0.015
Liver,接收,1,SHH_PTCH_CDON_transmembrane_receptor,Cavity,PTCH,SHH,0.634,0.0
Liver,接收,2,SHH_PTCH_GAS1_transmembrane_receptor,Cavity,PTCH,SHH,0.634,0.0
Liver,接收,3,SEMA3C_NRP2,Cavity,NRP2,SEMA3C,0.51,0.013
Liver,接收,4,WNT7B_SFRP1,Cavity,SFRP1,WNT7B,0.386,0.038
Liver,接收,5,SEMA4C_PLXNB2,Cavity,PLXNB2,SEMA4C,0.342,0.045
Liver,接收,6,VTN_integrin_aVb1_complex,Cavity,integrin,VTN,0.313,0.008
Liver,接收,7,WNT7B_SFRP2,Cavity,SFRP2,WNT7B,0.313,0.013
Liver,接收,8,WNT7B_FZD3_LRP6,Cavity,FZD3,WNT7B,0.313,0.013
Liver,接收,9,WNT7B_FZD2_LRP6,Cavity,FZD2,WNT7B,0.313,0.013
Liver,接收,10,WNT7B_FZD7_LRP6,Cavity,FZD7,WNT7B,0.313,0.013
Mesenchyme,发送,1,COL1A1_integrin_a11b1_complex,Cavity,COL1A1,integrin,0.565,0.0
Mesenchyme,发送,2,THBS1_integrin_a3b1_complex,Cavity,THBS1,integrin,0.226,0.04
Mesenchyme,发送,3,Glutamate_byGLS_and_SLC1A3_GRIA4,Cavity,Glutamate,byGLS,0.147,0.031
Mesenchyme,接收,1,DLK1_NOTCH2,Cavity,NOTCH2,DLK1,1.313,0.0
Mesenchyme,接收,2,DLK1_NOTCH1,Cavity,NOTCH1,DLK1,1.307,0.0
Mesenchyme,接收,3,PDGFA_PDGFRA,Cavity,PDGFRA,PDGFA,0.425,0.022
Mesenchyme,接收,4,SDC1_ADGRA2,Cavity,ADGRA2,SDC1,0.341,0.031
Mesenchyme,接收,5,WNT7B_SFRP2,Cavity,SFRP2,WNT7B,0.184,0.021
Neural crest,发送,1,FN1_integrin_aVb1_complex,Cavity,FN1,integrin,1.697,0.005
Neural crest,发送,2,WNT2_FRZB,Cavity,WNT2,FRZB,1.272,0.0
Neural crest,发送,3,WNT5A_FRZB,Cavity,WNT5A,FRZB,1.268,0.0
Neural crest,发送,4,FN1_integrin_a8b1_complex,Cavity,FN1,integrin,1.253,0.019
Neural crest,发送,5,FN1_integrin_a11b1_complex,Cavity,FN1,integrin,1.253,0.014
Neural crest,发送,6,FN1_integrin_a3b1_complex,Cavity,FN1,integrin,1.253,0.034
Neural crest,发送,7,CADM1_NECTIN3,Cavity,CADM1,NECTIN3,1.19,0.032
Neural crest,发送,8,NECTIN2_NECTIN3,Cavity,NECTIN2,NECTIN3,1.182,0.026
Neural crest,发送,9,COL3A1_integrin_a11b1_complex,Cavity,COL3A1,integrin,1.125,0.014
Neural crest,发送,10,COL1A1_integrin_a11b1_complex,Cavity,COL1A1,integrin,1.101,0.001
Neural crest,接收,1,COL3A1_ADGRG1,Cavity,ADGRG1,COL3A1,1.585,0.036
Neural crest,接收,2,PDGFC_PDGFRA,Cavity,PDGFRA,PDGFC,1.499,0.003
Neural crest,接收,3,EDN1_EDNRB,Cavity,EDNRB,EDN1,1.267,0.001
Neural crest,接收,4,TNC_integrin_a9b1_complex,Cavity,integrin,TNC,1.206,0.017
Neural crest,接收,5,WNT5A_SFRP1,Cavity,SFRP1,WNT5A,1.202,0.007
Neural crest,接收,6,APP_FPR2,Cavity,FPR2,APP,1.196,0.041
Neural crest,接收,7,APP_TNFRSF21,Cavity,TNFRSF21,APP,1.141,0.037
Neural crest,接收,8,WNT5A_FZD2_LRP6,Cavity,FZD2,WNT5A,1.13,0.004
Neural crest,接收,9,WNT5A_FZD3_LRP6,Cavity,FZD3,WNT5A,1.13,0.004
Neural crest,接收,10,WNT5A_FZD7_LRP6,Cavity,FZD7,WNT5A,1.13,0.004
