邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,NTN1_DCC,Cavity,NTN1,DCC,0.616,0.0
Brain,发送,2,NTN1_UNC5C,Cavity,NTN1,UNC5C,0.527,0.0
Brain,发送,3,WNT5A_SFRP2,Cavity,WNT5A,SFRP2,0.474,0.0
Brain,发送,4,WNT5B_SFRP2,Cavity,WNT5B,SFRP2,0.43,0.0
Brain,发送,5,BMPR1B_BMPR2_BMPR1A,Cavity,BMPR1B,BMPR2,0.412,0.043
Brain,发送,6,NECTIN1_NECTIN3,Cavity,NECTIN1,NECTIN3,0.404,0.038
Brain,发送,7,SHH_PTCH_CDON_transmembrane_receptor,Cavity,SHH,PTCH,0.403,0.025
Brain,发送,8,SHH_PTCH_GAS1_transmembrane_receptor,Cavity,SHH,PTCH,0.403,0.025
Brain,发送,9,EFNA2_EPHA7,Cavity,EFNA2,EPHA7,0.366,0.02
Brain,发送,10,VTN_integrin_aVb1_complex,Cavity,VTN,integrin,0.362,0.0
Brain,接收,1,DAG1_NRXN3,Cavity,NRXN3,DAG1,0.455,0.004
Brain,接收,2,TENM2_ADGRL1,Cavity,ADGRL1,TENM2,0.273,0.038
Brain,接收,3,NLGN1_NRXN3,Cavity,NRXN3,NLGN1,0.272,0.003
Brain,接收,4,CLSTN1_NRXN3,Cavity,NRXN3,CLSTN1,0.254,0.049
Branchial arch,发送,1,NTN1_UNC5C,Cavity,NTN1,UNC5C,0.758,0.0
Branchial arch,发送,2,FN1_integrin_a3b1_complex,Cavity,FN1,integrin,0.613,0.033
Branchial arch,发送,3,SLIT2_ROBO1,Cavity,SLIT2,ROBO1,0.586,0.012
Branchial arch,发送,4,NTN1_UNC5B,Cavity,NTN1,UNC5B,0.486,0.0
Branchial arch,发送,5,SHH_PTCH_GAS1_transmembrane_receptor,Cavity,SHH,PTCH,0.476,0.024
Branchial arch,发送,6,VTN_integrin_aVb1_complex,Cavity,VTN,integrin,0.472,0.0
Branchial arch,发送,7,EFNB3_EPHB3,Cavity,EFNB3,EPHB3,0.461,0.014
Branchial arch,发送,8,SLIT1_ROBO1,Cavity,SLIT1,ROBO1,0.431,0.001
Branchial arch,发送,9,WNT5A_FRZB,Cavity,WNT5A,FRZB,0.426,0.0
Branchial arch,发送,10,EFNA2_EPHA4,Cavity,EFNA2,EPHA4,0.403,0.045
Branchial arch,接收,1,IGF2_IGF1R,Cavity,IGF1R,IGF2,1.617,0.0
Branchial arch,接收,2,IGF2_IGF2R,Cavity,IGF2R,IGF2,1.55,0.0
Branchial arch,接收,3,DLK1_NOTCH1,Cavity,NOTCH1,DLK1,1.455,0.0
Branchial arch,接收,4,DLK1_NOTCH3,Cavity,NOTCH3,DLK1,1.416,0.0
Branchial arch,接收,5,DLK1_NOTCH2,Cavity,NOTCH2,DLK1,1.416,0.0
Branchial arch,接收,6,APP_FPR2,Cavity,FPR2,APP,0.616,0.006
Branchial arch,接收,7,APP_TNFRSF21,Cavity,TNFRSF21,APP,0.551,0.005
Branchial arch,接收,8,SEMA4C_PLXNB2,Cavity,PLXNB2,SEMA4C,0.314,0.007
Branchial arch,接收,9,SEMA4D_PLXNB2,Cavity,PLXNB2,SEMA4D,0.314,0.018
Branchial arch,接收,10,SEMA4D_PLXNB1,Cavity,PLXNB1,SEMA4D,0.305,0.0
Cavity_1_40_Target,接收,1,WNT1_SFRP1,Cavity,SFRP1,WNT1,0.439,0.026
Cavity_1_40_Target,接收,2,SEMA4D_PLXNB1,Cavity,PLXNB1,SEMA4D,0.323,0.016
Neural crest,发送,1,SLIT2_ROBO2,Cavity,SLIT2,ROBO2,0.473,0.001
Neural crest,发送,2,VTN_integrin_aVb1_complex,Cavity,VTN,integrin,0.399,0.0
Neural crest,发送,3,NTN1_UNC5B,Cavity,NTN1,UNC5B,0.338,0.0
Neural crest,发送,4,SEMA6D_PlexinA1_complex1,Cavity,SEMA6D,PlexinA1,0.217,0.048
Neural crest,接收,1,IGF2_IGF1R,Cavity,IGF1R,IGF2,1.395,0.0
Neural crest,接收,2,IGF2_IGF2R,Cavity,IGF2R,IGF2,1.328,0.0
Neural crest,接收,3,DLK1_NOTCH1,Cavity,NOTCH1,DLK1,0.919,0.0
Neural crest,接收,4,DLK1_NOTCH2,Cavity,NOTCH2,DLK1,0.881,0.0
Neural crest,接收,5,DLK1_NOTCH3,Cavity,NOTCH3,DLK1,0.88,0.0
Neural crest,接收,6,COL3A1_ADGRG1,Cavity,ADGRG1,COL3A1,0.869,0.0
Neural crest,接收,7,APP_FPR2,Cavity,FPR2,APP,0.551,0.004
Neural crest,接收,8,APP_TNFRSF21,Cavity,TNFRSF21,APP,0.486,0.003
Neural crest,接收,9,DAG1_NRXN3,Cavity,NRXN3,DAG1,0.484,0.019
Neural crest,接收,10,FLRT2_ADGRL3,Cavity,ADGRL3,FLRT2,0.482,0.0
Notochord,发送,1,WNT5A_SFRP1,Cavity,WNT5A,SFRP1,0.816,0.0
Notochord,发送,2,WNT5B_SFRP1,Cavity,WNT5B,SFRP1,0.773,0.0
Notochord,发送,3,TENM3_ADGRL2,Cavity,TENM3,ADGRL2,0.727,0.015
Notochord,发送,4,TENM4_ADGRL2,Cavity,TENM4,ADGRL2,0.686,0.002
Notochord,发送,5,DLK1_NOTCH2,Cavity,DLK1,NOTCH2,0.632,0.009
Notochord,发送,6,FLRT3_ADGRL2,Cavity,FLRT3,ADGRL2,0.596,0.001
Notochord,发送,7,TENM2_FLRT3_complex_ADGRL2,Cavity,TENM2,FLRT3,0.593,0.001
Notochord,发送,8,TENM2_ADGRL2,Cavity,TENM2,ADGRL2,0.593,0.001
Notochord,发送,9,NECTIN2_NECTIN3,Cavity,NECTIN2,NECTIN3,0.586,0.005
Notochord,发送,10,EFNB3_EPHA4,Cavity,EFNB3,EPHA4,0.575,0.029
Notochord,接收,1,NTN1_UNC5C,Cavity,UNC5C,NTN1,0.881,0.0
Notochord,接收,2,NTN1_DCC,Cavity,DCC,NTN1,0.855,0.0
Notochord,接收,3,FN1_integrin_aVb5_complex,Cavity,integrin,FN1,0.783,0.001
Notochord,接收,4,FN1_integrin_aVb1_complex,Cavity,integrin,FN1,0.783,0.005
Notochord,接收,5,SLIT2_ROBO1,Cavity,ROBO1,SLIT2,0.71,0.0
Notochord,接收,6,EFNB3_EPHB2,Cavity,EPHB2,EFNB3,0.646,0.005
Notochord,接收,7,SHH_PTCH_GAS1_transmembrane_receptor,Cavity,PTCH,SHH,0.644,0.0
Notochord,接收,8,SHH_PTCH_CDON_transmembrane_receptor,Cavity,PTCH,SHH,0.63,0.0
Notochord,接收,9,EFNB3_EPHA4,Cavity,EPHA4,EFNB3,0.607,0.019
Notochord,接收,10,WNT5A_SFRP1,Cavity,SFRP1,WNT5A,0.573,0.0
Sclerotome,发送,1,MDK_ALK,Cavity,MDK,ALK,1.226,0.039
Sclerotome,发送,2,VEGFA_KDR,Cavity,VEGFA,KDR,0.832,0.045
Sclerotome,发送,3,APP_SORL1,Cavity,APP,SORL1,0.816,0.019
Sclerotome,发送,4,PTN_ALK,Cavity,PTN,ALK,0.678,0.039
Sclerotome,发送,5,WNT5A_FZD8_LRP5,Cavity,WNT5A,FZD8,0.506,0.016
Sclerotome,发送,6,WNT5A_FZD7_LRP5,Cavity,WNT5A,FZD7,0.506,0.028
