邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,24,12.362999999999998,0.5151249999999999,0.816,0.264
Branchial arch,26,9.87,0.3796153846153846,0.758,0.205
Sclerotome,10,6.4,0.64,1.226,0.449
Brain,17,6.238,0.36694117647058827,0.616,0.184
Neural crest,4,1.427,0.35675,0.473,0.217
Cavity_1_40_Target,0,0.0,0.0,0.0,0.0
