邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Sclerotome,25,19.95,0.7979999999999999,1.793,0.455
Notochord,33,16.206,0.4910909090909091,0.881,0.286
Branchial arch,18,11.287,0.6270555555555556,1.617,0.132
Neural crest,17,10.009,0.588764705882353,1.395,0.135
Brain,4,1.254,0.3135,0.455,0.254
Cavity_1_40_Target,2,0.762,0.381,0.439,0.323
