邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,166,70.64500000000004,0.42557228915662676,1.77,0.119
Sclerotome,161,64.03200000000002,0.39771428571428585,1.078,0.113
Sclerotome_1_97_Target,121,54.72499999999997,0.45227272727272705,1.798,0.115
Dermomyotome,96,42.768000000000015,0.4455000000000002,1.798,0.129
Liver,73,34.457999999999984,0.47202739726027376,1.757,0.106
AGM,83,29.79300000000001,0.3589518072289158,1.225,0.083
Mesenchyme,72,29.391999999999992,0.4082222222222221,1.657,0.105
Brain,17,18.122,1.066,1.444,0.465
Cavity,4,1.2109999999999999,0.30274999999999996,0.368,0.188
