邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Neural crest,175,75.71799999999993,0.43267428571428534,1.147,0.117
Sclerotome,161,64.03200000000002,0.39771428571428585,1.078,0.113
Sclerotome_1_97_Target,153,61.39200000000001,0.4012549019607844,0.929,0.09
AGM,98,42.547,0.43415306122448977,1.069,0.153
Dermomyotome,81,37.17700000000001,0.4589753086419754,1.066,0.149
Liver,55,26.592000000000006,0.4834909090909092,1.097,0.141
Mesenchyme,45,19.743000000000006,0.4387333333333335,1.057,0.141
Brain,17,15.033999999999999,0.8843529411764706,1.553,0.452
Cavity,19,9.894,0.5207368421052632,1.092,0.138
