cell_type,cluster_id,cell_num,x,y,distance_to_target,compactness
Brain,single_cluster,521,131.8,222.2,6.1,19.09
Branchial arch,single_cluster,3,120.0,206.7,20.1,1.55
Cavity,single_cluster,274,125.4,230.0,4.6,13.61
Cavity,target,26,126.7,225.6,0.0,0.0
Neural crest,single_cluster,54,116.1,215.0,15.0,7.53
Notochord,single_cluster,132,120.4,215.3,12.0,9.88
