邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Brain,211,72.04399999999997,0.3414407582938387,0.946,0.117
Neural crest,69,44.954,0.6515072463768116,1.639,0.352
Brain_1_36_Target,47,25.977000000000004,0.5527021276595746,1.173,0.125
Cavity,35,15.331,0.43802857142857143,0.912,0.204
