邻居细胞,发送通道数,接收通道数,总通道数,发送总强度,接收总强度,通讯总强度,发送平均强度,接收平均强度,总平均强度
Notochord,82,138,220,42.84200000000001,55.145999999999994,97.988,0.5224634146341465,0.3996086956521739,0.4454
Heart,61,125,186,33.354,56.835,90.189,0.5467868852459016,0.45468000000000003,0.4848870967741935
Neural crest,69,91,160,28.856999999999996,40.31499999999999,69.17199999999998,0.41821739130434776,0.4430219780219779,0.4323249999999999
AGM,61,105,166,29.705,38.27199999999999,67.97699999999999,0.48696721311475405,0.36449523809523804,0.4094999999999999
Brain,51,62,113,24.491999999999997,32.95300000000001,57.44500000000001,0.480235294117647,0.5315000000000002,0.5083628318584071
Branchial arch,52,52,104,23.569000000000003,23.569000000000003,47.138000000000005,0.45325000000000004,0.45325000000000004,0.45325000000000004
Branchial arch_1_64_Target,31,58,89,18.351,25.226999999999997,43.577999999999996,0.5919677419354838,0.4349482758620689,0.4896404494382022
Liver,26,43,69,14.878,20.752,35.629999999999995,0.5722307692307692,0.48260465116279067,0.5163768115942028
Cavity,2,4,6,2.014,1.5659999999999998,3.5799999999999996,1.007,0.39149999999999996,0.5966666666666666
