邻居细胞,通道数量,总强度,平均强度,最大强度,最小强度
Notochord,82,42.84200000000001,0.5224634146341465,1.411,0.179
Heart,61,33.354,0.5467868852459016,2.579,0.133
AGM,61,29.705,0.48696721311475405,1.225,0.196
Neural crest,69,28.856999999999996,0.41821739130434776,1.148,0.167
Brain,51,24.491999999999997,0.480235294117647,1.286,0.136
Branchial arch,52,23.569000000000003,0.45325000000000004,1.308,0.148
Branchial arch_1_64_Target,31,18.351,0.5919677419354838,2.056,0.206
Liver,26,14.878,0.5722307692307692,1.326,0.195
Cavity,2,2.014,1.007,1.027,0.987
